"","Sigla","name","State","region","bioma","y","x","source_of_","coords.x1","coords.x2","encoding"
"1853","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1854","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1855","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1856","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1857","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1858","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1859","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1860","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1861","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1862","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1863","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1864","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1865","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1866","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1867","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1868","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1869","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1870","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1871","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1872","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1873","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1874","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1875","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1876","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1877","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1878","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1879","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1880","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1881","PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah","-6.412028","-50.315778","estimated",-50.315778,-6.412028,"UTF-8"
"1882",na,"Gruta Casa de Pedra","SC","Southern","Atlantic_Forest","-28.011111","-49.089444","literature",-49.089444,-28.011111,"UTF-8"
"1883",na,"Gruta da Guarita","PA","Southern","Atlantic_Forest","-6.019167","-50.254167","literature",-50.254167,-6.019167,"UTF-8"
"1884",na,"Gruta das Oncas","MG","Southeastern","Savannah","-19.714812","-42.987804","literature",-42.987804,-19.714812,"UTF-8"
"1885",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1886",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1887",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1888",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1889",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1890",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1891",na,"Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah","-6.042222","-50.201111","literature",-50.201111,-6.042222,"UTF-8"
"1892",na,"Gruta do Marinheiro","MG","Central-western","Savannah","-20.40075","-45.813139","literature",-45.813139,-20.40075,"UTF-8"
"1893","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1894","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1895","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1896","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1897","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1898","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1899","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1900","PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah","-6.052475","-50.124258","estimated",-50.124258,-6.052475,"UTF-8"
"1901",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1902",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1903",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1904",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1905",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1906",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1907",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1908",na,"Gruta do Padre","PE","Northeastern","caatinga/savannah","-9.139830999999999","-38.25405","literature",-38.25405,-9.139831,"UTF-8"
"1909",na,"Gruta do Pequia","PA","Northern","Amazon_Forest","-6.0875","-50.120278","literature",-50.120278,-6.0875,"UTF-8"
"1910",na,"Gruta do Pequia","PA","Northern","Amazon_Forest","-6.0875","-50.120278","literature",-50.120278,-6.0875,"UTF-8"
"1911",na,"Gruta do Pequia","PA","Northern","Amazon_Forest","-6.0875","-50.120278","literature",-50.120278,-6.0875,"UTF-8"
"1912",na,"Gruta do Pequia","PA","Northern","Amazon_Forest","-6.0875","-50.120278","literature",-50.120278,-6.0875,"UTF-8"
"1913",na,"Gruta do Presépio","SC","Southern","Atlantic_Forest","-27.21959766","-49.77737334","field",-49.77737334,-27.21959766,"UTF-8"
"1914",na,"Gruta do Presépio","SC","Southern","Atlantic_Forest","-27.21959766","-49.77737334","field",-49.77737334,-27.21959766,"UTF-8"
"1915",na,"Gruta do Presépio","SC","Southern","Atlantic_Forest","-27.21959766","-49.77737334","field",-49.77737334,-27.21959766,"UTF-8"
"1916",na,"Gruta do Presépio","SC","Southern","Atlantic_Forest","-27.21959766","-49.77737334","field",-49.77737334,-27.21959766,"UTF-8"
"1917",na,"Gruta do Presépio","SC","Southern","Atlantic_Forest","-27.21959766","-49.77737334","field",-49.77737334,-27.21959766,"UTF-8"
"1918",na,"Gruta do Presépio","SC","Southern","Atlantic_Forest","-27.21959766","-49.77737334","field",-49.77737334,-27.21959766,"UTF-8"
"1919",na,"Gruta do Rato","PA","Northern","Amazon_Forest","-6.040278","-50.27","literature",-50.27,-6.040278,"UTF-8"
"1920",na,"Gruta do Rato","PA","Northern","Amazon_Forest","-6.040279","-50.270001","literature",-50.270001,-6.040279,"UTF-8"
"1921",na,"Guacici","SP","Southeastern","Coastal/marine","-24.916667","-47.866667","literature",-47.866667,-24.916667,"UTF-8"
"1922",na,"Guacici","SP","Southeastern","Coastal/marine","-24.916667","-47.866667","literature",-47.866667,-24.916667,"UTF-8"
"1923",na,"Guacici","SP","Southeastern","Coastal/marine","-24.916667","-47.866667","literature",-47.866667,-24.916667,"UTF-8"
"1924",na,"Sambaqui Guaraguacu","PR","Southern","Coastal/marine","-25.674708","-48.508186","literature",-48.508186,-25.674708,"UTF-8"
"1925",na,"Sambaqui Guarapari","SP","Southeastern","Coastal/marine","-25.05","-48.016667","literature",-48.016667,-25.05,"UTF-8"
"1926","Gb-3","Sambaqui Guaratiba","RJ","Southeastern","Atlantic_Forest","-23.016667","-43.6","literature",-43.6,-23.016667,"UTF-8"
"1927",na,"Guga","BA","Northeastern","caatinga","-8.905661","-38.889274","literature",-38.889274,-8.905661,"UTF-8"
"1928",na,"Guga","BA","Northeastern","caatinga","-8.905661","-38.889274","literature",-38.889274,-8.905661,"UTF-8"
"1929",na,"Guga","BA","Northeastern","caatinga","-8.905661","-38.889274","literature",-38.889274,-8.905661,"UTF-8"
"1930",na,"IBV-1","RJ","Southeastern","Restinga","-22.703484","-42.116417","literature",-42.116417,-22.703484,"UTF-8"
"1931",na,"IBV-1","RJ","Southeastern","Restinga","-22.703484","-42.116417","literature",-42.116417,-22.703484,"UTF-8"
"1932",na,"IBV-1","RJ","Southeastern","Restinga","-22.703484","-42.116417","literature",-42.116417,-22.703484,"UTF-8"
"1933",na,"IBV-1","RJ","Southeastern","Restinga","-22.703484","-42.116417","literature",-42.116417,-22.703484,"UTF-8"
"1934",na,"IBV-2","RJ","Southeastern","Restinga","-22.693626","-42.116288","literature",-42.116288,-22.693626,"UTF-8"
"1935",na,"IBV-2","RJ","Southeastern","Restinga","-22.693626","-42.116288","literature",-42.116288,-22.693626,"UTF-8"
"1936",na,"IBV-3","RJ","Southeastern","Restinga","-22.681085","-42.052227","literature",-42.052227,-22.681085,"UTF-8"
"1937",na,"IBV-4","RJ","Southeastern","Restinga","-22.686153","-42.046047","literature",-42.046047,-22.686153,"UTF-8"
"1938",na,"IBV-4","RJ","Southeastern","Restinga","-22.686153","-42.046047","literature",-42.046047,-22.686153,"UTF-8"
"1939",na,"IBV-4","RJ","Southeastern","Restinga","-22.686153","-42.046047","literature",-42.046047,-22.686153,"UTF-8"
"1940",na,"IBV-4","RJ","Southeastern","Restinga","-22.686153","-42.046047","literature",-42.046047,-22.686153,"UTF-8"
"1941",na,"IBV-4","RJ","Southeastern","Restinga","-22.686153","-42.046047","literature",-42.046047,-22.686153,"UTF-8"
"1942",na,"IBV-4","RJ","Southeastern","Restinga","-22.686153","-42.046047","literature",-42.046047,-22.686153,"UTF-8"
"1943",na,"Sambaqui do Porto","PR","Southern","Restinga","-25.423377","-48.673202","literature",-48.673202,-25.423377,"UTF-8"
"1944",na,"Sambaqui do Porto","PR","Southern","Restinga","-25.423377","-48.673202","literature",-48.673202,-25.423377,"UTF-8"
"1945",na,"Sambaqui do Porto","PR","Southern","Restinga","-25.423377","-48.673202","literature",-48.673202,-25.423377,"UTF-8"
"1946",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.893438","-41.980858","literature",-41.980858,-22.893438,"UTF-8"
"1947",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.996583","-41.99434","literature",-41.99434,-22.996583,"UTF-8"
"1948",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.996583","-41.99434","literature",-41.99434,-22.996583,"UTF-8"
"1949",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.893438","-41.980858","literature",-41.980858,-22.893438,"UTF-8"
"1950",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.893438","-41.980858","literature",-41.980858,-22.893438,"UTF-8"
"1951",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.893438","-41.980858","literature",-41.980858,-22.893438,"UTF-8"
"1952",na,"Ilha de Cabo Frio","RJ","Southeastern","Restinga","-22.893438","-41.980858","literature",-41.980858,-22.893438,"UTF-8"
"1953",na,"Ilha de Sao Luis","MA","Northeastern","Restinga","-2.604876","-44.286532","literature",-44.286532,-2.604876,"UTF-8"
"1954",na,"Ilha de Sao Luis","MA","Northeastern","Restinga","-2.604876","-44.286532","literature",-44.286532,-2.604876,"UTF-8"
"1955","RS-VZ-12","Ilha_Comandai","RS","Southern","Atlantic_Forest","-27.8","-55.1","literature",-55.1,-27.8,"UTF-8"
"1956",na,"Ilha do Cambriu","SP","Southeastern","Restinga","-25.166555","-47.914301","literature",-47.914301,-25.166555,"UTF-8"
"1957",na,"Ilha do Cambriu","SP","Southeastern","Restinga","-25.166555","-47.914301","literature",-47.914301,-25.166555,"UTF-8"
"1958","PA-J-21","Ilha dos Bichos","PA","Northern","Amazon_Forest","-8.33333","-48.083333","literature",-48.083333,-0.833333,"UTF-8"
"1959","PA-J-21","Ilha dos Bichos","PA","Northern","Amazon_Forest","-8.33333","-48.083333","literature",-48.083333,-0.833333,"UTF-8"
"1960","PA-J-21","Ilha dos Bichos","PA","Northern","Amazon_Forest","-8.33333","-48.083333","literature",-48.083333,-0.833333,"UTF-8"
"1961",na,"Ilha Comprida 10","MS","Southern",na,"-20.90750782","-51.64722739","literature",-51.64722739,-20.90750782,"UTF-8"
"1962",na,"Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga","-23.177271","-44.285186","estimated",-44.285186,-23.177271,"UTF-8"
"1963",na,"Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga","-23.177271","-44.285186","estimated",-44.285186,-23.177271,"UTF-8"
"1964",na,"Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga","-23.177271","-44.285186","estimated",-44.285186,-23.177271,"UTF-8"
"1965",na,"Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga","-23.177271","-44.285186","estimated",-44.285186,-23.177271,"UTF-8"
"1966",na,"Ilhotinha","SC","Southern","Restinga","-28.396531","-48.96453303","literature",-48.96453303,-28.396531,"UTF-8"
"1967",na,"Ilhotinha","SC","Southern","Restinga","-28.396531","-48.96453303","literature",-48.96453303,-28.396531,"UTF-8"
"1968",na,"Sambaqui Imenezes","RJ","Southeastern","Coastal/marine","-22.606905","-42.967845","literature",-42.967845,-22.606905,"UTF-8"
"1969","SC-VP-38","Ita","SC","Atlantic_Forest","Restinga","-27.270833","-52.508333","literature",-52.508333,-27.270833,"UTF-8"
"1970","SC-VP-38","Ita","SC","Atlantic_Forest","Restinga","-27.270833","-52.508333","literature",-52.508333,-27.270833,"UTF-8"
"1971",na,"Itacoara","SC","Southern","Atlantic_Forest","-26.40296055","-48.86158838","literature",-48.86158838,-26.40296055,"UTF-8"
"1972",na,"Itacoara","SC","Southern","Atlantic_Forest","-26.40296055","-48.86158838","literature",-48.86158838,-26.40296055,"UTF-8"
"1973",na,"Itacoara","SC","Southern","Atlantic_Forest","-26.40296055","-48.86158838","literature",-48.86158838,-26.40296055,"UTF-8"
"1974",na,"Itacoatiara I","BA","Northeastern","caatinga","-22.973183","-43.024532","literature",-43.024532,-22.973183,"UTF-8"
"1975",na,"Itacoatiara I","AM","Northern","Amazon_Forest","-22.973183","-43.024532","literature",-43.024532,-22.973183,"UTF-8"
"1976",na,"Ilha Dionisio","RO","Central_west","Amazon_Forest","-9.1875","-64.3853","literature",-64.3853,-9.1875,"UTF-8"
"1977",na,"Ilha Dionisio","RO","Central_west","Amazon_Forest","-9.1875","-64.3853","literature",-64.3853,-9.1875,"UTF-8"
"1978",na,"Ilha Dionisio","RO","Central_west","Amazon_Forest","-9.1875","-64.3853","literature",-64.3853,-9.1875,"UTF-8"
"1979",na,"Ilha Dionisio","RO","Central_west","Amazon_Forest","-9.1875","-64.3853","literature",-64.3853,-9.1875,"UTF-8"
"1980",na,"Ilha de Santo Antonio","RO","Central_west","Amazon_Forest","-8.806573382","-63.94929303","literature",-63.94929303,-8.806573382,"UTF-8"
"1981",na,"Ilha de Santo Antonio","RO","Central_west","Amazon_Forest","-8.806573382","-63.94929303","literature",-63.94929303,-8.806573382,"UTF-8"
"1982","MS-PR-86","Ilha Comprida 8","MS","Southeastern",na,"-20.93","-51.62","literature",-51.62,-20.93,"UTF-8"
"1983","MS-PR-64","Ilha Agua Limpa 1","MS","Southeastern",na,"-20.779","-51.689","literature",-51.689,-20.779,"UTF-8"
"1984","MS-PR-64","Ilha Agua Limpa 1","MS","Southeastern",na,"-20.779","-51.689","literature",-51.689,-20.779,"UTF-8"
"1985","RS-C-71","Ilha Chico Manuel","RS","Southern","Pampa","-30.2653","-51.1632","literature",-51.1632,-30.2653,"UTF-8"
"1986","MS-PR-57","Ilha Verde 2","MS","Southeastern",na,"-21.209","-51.878","literature",-51.878,-21.209,"UTF-8"
"1987","MS-PR-57","Ilha Verde 2","MS","Southeastern",na,"-21.209","-51.878","literature",-51.878,-21.209,"UTF-8"
"1988","MS-PR-57","Ilha Verde 2","MS","Southeastern",na,"-21.209","-51.878","literature",-51.878,-21.209,"UTF-8"
"1989","MS-PR-57","Ilha Verde 2","MS","Southeastern",na,"-21.209","-51.878","literature",-51.878,-21.209,"UTF-8"
