"","nome_inicial","long_inicial","lat_incial","est_inicial","mun_inicial","cod_mun","nm_mun","estado","longitude","latitude","nome","pais","id","id_duplicado"
"1603","Maria Salete Ghizi",-53.25777,-25.60328,NA,NA,"4117255","nova prata do iguaçu","pr",-53.25777,-25.60328,"mariasaleteghizi","br","br_pr_mariasaleteghizi_4117255",FALSE
"1604","Arroio Belo da Boa Ventura 2",-50.74378,-24.03429,NA,NA,"4117305","ortigueira","pr",-50.74378,-24.03429,"arroiobelodaboaventura2","br","br_pr_arroiobelodaboaventura2_4117305",FALSE
"1605","Estaleiro II",-50.74376,-24.24765,NA,NA,"4117305","ortigueira","pr",-50.74376,-24.24765,"estaleiroii","br","br_pr_estaleiroii_4117305",FALSE
"1606","Abreu Garcia",-50.74211,-27.67008,NA,NA,"4203402","campo belo do sul","sc",-50.74211,-27.67008,"abreugarcia","br","br_sc_abreugarcia_4203402",FALSE
"1607","SC-CL-82",-50.73935,-27.47121,NA,NA,"4216800","são josé do cerrito","sc",-50.73935,-27.47121,"sccl82","br","br_sc_sccl82_4216800",FALSE
"1608","Arenoso",-50.7368,-24.23626,NA,NA,"4117305","ortigueira","pr",-50.7368,-24.23626,"arenoso","br","br_pr_arenoso_4117305",FALSE
"1609","Campi IV",-50.73616,-24.25044,NA,NA,"4117305","ortigueira","pr",-50.73616,-24.25044,"campiiv","br","br_pr_campiiv_4117305",FALSE
"1610","Campi IX",-50.73545,-24.24988,NA,NA,"4117305","ortigueira","pr",-50.73545,-24.24988,"campiix","br","br_pr_campiix_4117305",FALSE
"1611","SC-CL-81",-50.73358,-27.47249,NA,NA,"4216800","são josé do cerrito","sc",-50.73358,-27.47249,"sccl81","br","br_sc_sccl81_4216800",FALSE
"1612","SC-CL-80",-50.73077,-27.47667,NA,NA,"4216800","são josé do cerrito","sc",-50.73077,-27.47667,"sccl80","br","br_sc_sccl80_4216800",FALSE
"1613","Boa Esperanca",-50.73002,-24.16473,NA,NA,"4117305","ortigueira","pr",-50.73002,-24.16473,"boaesperanca","br","br_pr_boaesperanca_4117305",FALSE
"1614","Sanga Funda 1",-54.55271,-25.39319,NA,NA,"4108304","foz do iguaçu","pr",-54.55271,-25.39319,"sangafunda1","br","br_pr_sangafunda1_4108304",FALSE
"1615","Teobaldo Vaz",-53.24858,-25.60668,NA,NA,"4103024","boa esperança do iguaçu","pr",-53.24858,-25.60668,"teobaldovaz","br","br_pr_teobaldovaz_4103024",FALSE
"1616","RS-UP-253/258",-50.72993,-28.28675,NA,NA,"4302303","bom jesus","rs",-50.72993,-28.28675,"rsup253/258","br","br_rs_rsup253/258_4302303",FALSE
"1617","Ramal 1",-50.72913,-24.25295,NA,NA,"4117305","ortigueira","pr",-50.72913,-24.25295,"ramal1","br","br_pr_ramal1_4117305",FALSE
"1618","Leta�a�cia",-50.72761,-24.16766,NA,NA,"4117305","ortigueira","pr",-50.72761,-24.16766,NA,"br","br_pr_NA_4117305",TRUE
"1619","Cascavel",-50.72715,-24.24321,NA,NA,"4117305","ortigueira","pr",-50.72715,-24.24321,"cascavel","br","br_pr_cascavel_4117305",FALSE
"1620","Campi",-50.72582,-24.2528,NA,NA,"4117305","ortigueira","pr",-50.72582,-24.2528,"campi","br","br_pr_campi_4117305",FALSE
"1621","Ladislau Brancowski II",-50.72553,-24.16695,NA,NA,"4117305","ortigueira","pr",-50.72553,-24.16695,"ladislaubrancowskiii","br","br_pr_ladislaubrancowskiii_4117305",FALSE
"1622","Fase Taquara",-50.72546,-29.48643,NA,NA,"4321709","três coroas","rs",-50.72546,-29.48643,"fasetaquara","br","br_rs_fasetaquara_4321709",FALSE
"1623","Campi I",-50.72264,-24.2517,NA,NA,"4117305","ortigueira","pr",-50.72264,-24.2517,"campii","br","br_pr_campii_4117305",FALSE
"1624","Arvorezinha",-50.71777,-24.23542,NA,NA,"4117305","ortigueira","pr",-50.71777,-24.23542,"arvorezinha","br","br_pr_arvorezinha_4117305",FALSE
"1625","Campi II",-50.71598,-24.24608,NA,NA,"4117305","ortigueira","pr",-50.71598,-24.24608,"campiii","br","br_pr_campiii_4117305",FALSE
"1626","Arno Bianchini",-53.24082,-25.6123,NA,NA,"4103024","boa esperança do iguaçu","pr",-53.24082,-25.6123,"arnobianchini","br","br_pr_arnobianchini_4103024",FALSE
"1627","Garimpo",-50.71595,-24.23787,NA,NA,"4117305","ortigueira","pr",-50.71595,-24.23787,"garimpo","br","br_pr_garimpo_4117305",FALSE
"1628","Salto dos Alemaes I",-50.71263,-24.1786,NA,NA,"4117305","ortigueira","pr",-50.71263,-24.1786,"saltodosalemaesi","br","br_pr_saltodosalemaesi_4117305",FALSE
"1629","Torre Vigilancia Campi",-50.71188,-24.21394,NA,NA,"4117305","ortigueira","pr",-50.71188,-24.21394,"torrevigilanciacampi","br","br_pr_torrevigilanciacampi_4117305",FALSE
"1630","Campi III",-50.71037,-24.25189,NA,NA,"4117305","ortigueira","pr",-50.71037,-24.25189,"campiiii","br","br_pr_campiiii_4117305",FALSE
"1631","RS-UP-251",-50.7089,-28.28214,NA,NA,"4302303","bom jesus","rs",-50.7089,-28.28214,"rsup251","br","br_rs_rsup251_4302303",FALSE
"1632","UHE Presidente Vargas I",-50.7078,-24.05858,NA,NA,"4127106","telêmaco borba","pr",-50.7078,-24.05858,"uhepresidentevargasi","br","br_pr_uhepresidentevargasi_4127106",FALSE
"1633","Campi V",-50.70468,-24.25231,NA,NA,"4117305","ortigueira","pr",-50.70468,-24.25231,"campiv","br","br_pr_campiv_4117305",FALSE
"1634","RS-UP-250",-50.70388,-28.27136,NA,NA,"4302303","bom jesus","rs",-50.70388,-28.27136,"rsup250","br","br_rs_rsup250_4302303",FALSE
"1635","Valdeci Forquim II",-50.70281,-24.06818,NA,NA,"4117305","ortigueira","pr",-50.70281,-24.06818,"valdeciforquimii","br","br_pr_valdeciforquimii_4117305",FALSE
"1636","Maua�a� IV",-50.69946,-24.05479,NA,NA,"4127106","telêmaco borba","pr",-50.69946,-24.05479,NA,"br","br_pr_NA_4127106",FALSE
"1637","Sa�a�tio de Ouro Verde I",-53.22754,-25.5778,NA,NA,"4103024","boa esperança do iguaçu","pr",-53.22754,-25.5778,NA,"br","br_pr_NA_4103024",FALSE
"1638","Caieira I",-50.69805,-24.24068,NA,NA,"4127106","telêmaco borba","pr",-50.69805,-24.24068,"caieirai","br","br_pr_caieirai_4127106",FALSE
"1639","RS-PQ-17",-50.69732,-28.32631,NA,NA,"4302303","bom jesus","rs",-50.69732,-28.32631,"rspq17","br","br_rs_rspq17_4302303",FALSE
"1640","RS-PQ-16",-50.69658,-28.32736,NA,NA,"4302303","bom jesus","rs",-50.69658,-28.32736,"rspq16","br","br_rs_rspq16_4302303",FALSE
"1641","Campi VI",-50.69615,-24.24967,NA,NA,"4117305","ortigueira","pr",-50.69615,-24.24967,"campivi","br","br_pr_campivi_4117305",FALSE
"1642","Fase Taquara",-50.69521,-29.47555,NA,NA,"4321709","três coroas","rs",-50.69521,-29.47555,"fasetaquara","br","br_rs_fasetaquara_4321709",TRUE
"1643","Caieira II",-50.69518,-24.24178,NA,NA,"4127106","telêmaco borba","pr",-50.69518,-24.24178,"caieiraii","br","br_pr_caieiraii_4127106",FALSE
"1644","RS-PQ-01",-50.69408,-28.32772,NA,NA,"4302303","bom jesus","rs",-50.69408,-28.32772,"rspq01","br","br_rs_rspq01_4302303",FALSE
"1645","Estreito I",-50.69225,-24.24307,NA,NA,"4127106","telêmaco borba","pr",-50.69225,-24.24307,"estreitoi","br","br_pr_estreitoi_4127106",FALSE
"1646","Estreito II",-50.68936,-24.24416,NA,NA,"4127106","telêmaco borba","pr",-50.68936,-24.24416,"estreitoii","br","br_pr_estreitoii_4127106",FALSE
"1647","Atol",-50.68596,-24.24852,NA,NA,"4127106","telêmaco borba","pr",-50.68596,-24.24852,"atol","br","br_pr_atol_4127106",FALSE
"1648","Cruz Alta II",-53.19994,-25.55949,NA,NA,"4127858","três barras do paraná","pr",-53.19994,-25.55949,"cruzaltaii","br","br_pr_cruzaltaii_4127858",FALSE
"1649","Pedreia I",-50.68521,-24.24293,NA,NA,"4127106","telêmaco borba","pr",-50.68521,-24.24293,"pedreiai","br","br_pr_pedreiai_4127106",FALSE
"1650","Bairro Xaxim 3",-50.68478,-24.02767,NA,NA,"4107009","curiúva","pr",-50.68478,-24.02767,"bairroxaxim3","br","br_pr_bairroxaxim3_4107009",FALSE
"1651","Pedreia II",-50.68478,-24.24423,NA,NA,"4127106","telêmaco borba","pr",-50.68478,-24.24423,"pedreiaii","br","br_pr_pedreiaii_4127106",FALSE
"1652","Valdomiro Carvalho da Silva II",-50.68294,-24.16736,NA,NA,"4117305","ortigueira","pr",-50.68294,-24.16736,"valdomirocarvalhodasilvaii","br","br_pr_valdomirocarvalhodasilvaii_4117305",FALSE
"1653","Bairro Xaxim 2",-50.68041,-24.02383,NA,NA,"4107009","curiúva","pr",-50.68041,-24.02383,"bairroxaxim2","br","br_pr_bairroxaxim2_4107009",FALSE
"1654","RS-PQ-11",-50.67994,-28.33556,NA,NA,"4302303","bom jesus","rs",-50.67994,-28.33556,"rspq11","br","br_rs_rspq11_4302303",FALSE
"1655","Pinheiro I",-50.67766,-24.24808,NA,NA,"4127106","telêmaco borba","pr",-50.67766,-24.24808,"pinheiroi","br","br_pr_pinheiroi_4127106",FALSE
"1656","Pinheiro II",-50.67677,-24.24902,NA,NA,"4127106","telêmaco borba","pr",-50.67677,-24.24902,"pinheiroii","br","br_pr_pinheiroii_4127106",FALSE
"1657","Fase Taquara",-50.67642,-29.3975,NA,NA,"4304408","canela","rs",-50.67642,-29.3975,"fasetaquara","br","br_rs_fasetaquara_4304408",FALSE
"1658","SC-CL-74",-50.67637,-27.62061,NA,NA,"4216800","são josé do cerrito","sc",-50.67637,-27.62061,"sccl74","br","br_sc_sccl74_4216800",FALSE
"1659","Cruz Alta I",-53.19725,-25.55962,NA,NA,"4127858","três barras do paraná","pr",-53.19725,-25.55962,"cruzaltai","br","br_pr_cruzaltai_4127858",FALSE
"1660","Machado I",-50.67441,-24.25056,NA,NA,"4127106","telêmaco borba","pr",-50.67441,-24.25056,"machadoi","br","br_pr_machadoi_4127106",FALSE
"1661","Machado II",-50.67394,-24.2511,NA,NA,"4127106","telêmaco borba","pr",-50.67394,-24.2511,"machadoii","br","br_pr_machadoii_4127106",FALSE
"1662","SC-CL-69",-50.67334,-27.56397,NA,NA,"4216800","são josé do cerrito","sc",-50.67334,-27.56397,"sccl69","br","br_sc_sccl69_4216800",FALSE
"1663","RS-PQ-02",-50.6726,-28.3386,NA,NA,"4302303","bom jesus","rs",-50.6726,-28.3386,"rspq02","br","br_rs_rspq02_4302303",FALSE
"1664","Pindo II",-50.67094,-24.25367,NA,NA,"4127106","telêmaco borba","pr",-50.67094,-24.25367,"pindoii","br","br_pr_pindoii_4127106",FALSE
"1665","Pindo I",-50.67084,-24.25328,NA,NA,"4127106","telêmaco borba","pr",-50.67084,-24.25328,"pindoi","br","br_pr_pindoi_4127106",FALSE
"1666","RS-PQ-04",-50.67084,-28.33496,NA,NA,"4302303","bom jesus","rs",-50.67084,-28.33496,"rspq04","br","br_rs_rspq04_4302303",FALSE
"1667","Pindo III",-50.67039,-24.2536,NA,NA,"4127106","telêmaco borba","pr",-50.67039,-24.2536,"pindoiii","br","br_pr_pindoiii_4127106",FALSE
"1668","Pindo IV",-50.67031,-24.25421,NA,NA,"4127106","telêmaco borba","pr",-50.67031,-24.25421,"pindoiv","br","br_pr_pindoiv_4127106",FALSE
"1669","RS-PQ-07",-50.66977,-28.33856,NA,NA,"4302303","bom jesus","rs",-50.66977,-28.33856,"rspq07","br","br_rs_rspq07_4302303",FALSE
"1670","Joao Schleme",-53.18854,-25.52915,NA,NA,"4106571","cruzeiro do iguaçu","pr",-53.18854,-25.52915,"joaoschleme","br","br_pr_joaoschleme_4106571",FALSE
"1671","SC-CL-68",-50.66786,-27.5644,NA,NA,"4216800","são josé do cerrito","sc",-50.66786,-27.5644,"sccl68","br","br_sc_sccl68_4216800",FALSE
"1672","Acampamento",-50.66599,-24.2578,NA,NA,"4127106","telêmaco borba","pr",-50.66599,-24.2578,"acampamento","br","br_pr_acampamento_4127106",FALSE
"1673","Kochinski 3",-50.66541,-25.89571,NA,NA,"4125605","são mateus do sul","pr",-50.66541,-25.89571,"kochinski3","br","br_pr_kochinski3_4125605",FALSE
"1674","Cipo",-50.6652,-24.26012,NA,NA,"4127106","telêmaco borba","pr",-50.6652,-24.26012,"cipo","br","br_pr_cipo_4127106",FALSE
"1675","Fase Taquara",-50.6644,-29.37488,NA,NA,"4304408","canela","rs",-50.6644,-29.37488,"fasetaquara","br","br_rs_fasetaquara_4304408",TRUE
"1676","agua da Cangaia",-50.66416,-24.01563,NA,NA,"4107009","curiúva","pr",-50.66416,-24.01563,"aguadacangaia","br","br_pr_aguadacangaia_4107009",FALSE
"1677","Kochinski 2",-50.66355,-25.89158,NA,NA,"4125605","são mateus do sul","pr",-50.66355,-25.89158,"kochinski2","br","br_pr_kochinski2_4125605",FALSE
"1678","Bairro Xaxim 1",-50.65854,-24.02921,NA,NA,"4107009","curiúva","pr",-50.65854,-24.02921,"bairroxaxim1","br","br_pr_bairroxaxim1_4107009",FALSE
"1679","SC-CL-92",-50.65725,-27.63367,NA,NA,"4216800","são josé do cerrito","sc",-50.65725,-27.63367,"sccl92","br","br_sc_sccl92_4216800",FALSE
"1680","Gov 5",-50.65528,-28.69197,NA,NA,"4302303","bom jesus","rs",-50.65528,-28.69197,"gov5","br","br_rs_gov5_4302303",FALSE
"1681","Jair Stockman",-53.17432,-25.53532,NA,NA,"4106571","cruzeiro do iguaçu","pr",-53.17432,-25.53532,"jairstockman","br","br_pr_jairstockman_4106571",FALSE
"1682","Gov 12",-50.65449,-28.65907,NA,NA,"4302303","bom jesus","rs",-50.65449,-28.65907,"gov12","br","br_rs_gov12_4302303",FALSE
"1683","Fase Taquara",-50.65251,-29.38219,NA,NA,"4304408","canela","rs",-50.65251,-29.38219,"fasetaquara","br","br_rs_fasetaquara_4304408",TRUE
"1684","SC-CL-62",-50.65151,-27.6371,NA,NA,"4216800","são josé do cerrito","sc",-50.65151,-27.6371,"sccl62","br","br_sc_sccl62_4216800",FALSE
"1685","SC-PQ-01",-50.65049,-28.33731,NA,NA,"4209300","lages","sc",-50.65049,-28.33731,"scpq01","br","br_sc_scpq01_4209300",FALSE
"1686","SC-CL-77",-50.64862,-27.54009,NA,NA,"4216800","são josé do cerrito","sc",-50.64862,-27.54009,"sccl77","br","br_sc_sccl77_4216800",FALSE
"1687","Sa�a�tio Camargo 2",-50.64743,-24.01649,NA,NA,"4107009","curiúva","pr",-50.64743,-24.01649,NA,"br","br_pr_NA_4107009",FALSE
"1688","SC-PQ-02",-50.64673,-28.32814,NA,NA,"4209300","lages","sc",-50.64673,-28.32814,"scpq02","br","br_sc_scpq02_4209300",FALSE
"1689","SC-CL-61",-50.64653,-27.64122,NA,NA,"4216800","são josé do cerrito","sc",-50.64653,-27.64122,"sccl61","br","br_sc_sccl61_4216800",FALSE
"1690","SC-CL-78",-50.6452,-27.53809,NA,NA,"4216800","são josé do cerrito","sc",-50.6452,-27.53809,"sccl78","br","br_sc_sccl78_4216800",FALSE
"1691","SC-CL-75",-50.64501,-27.54303,NA,NA,"4216800","são josé do cerrito","sc",-50.64501,-27.54303,"sccl75","br","br_sc_sccl75_4216800",FALSE
"1692","Caraja II",-53.15294,-24.44852,NA,NA,"4128005","ubiratã","pr",-53.15294,-24.44852,"carajaii","br","br_pr_carajaii_4128005",FALSE
"1693","Corrego do Felisberto 2",-50.64274,-24.01992,NA,NA,"4107009","curiúva","pr",-50.64274,-24.01992,"corregodofelisberto2","br","br_pr_corregodofelisberto2_4107009",FALSE
"1694","SC-CL-79",-50.64058,-27.53819,NA,NA,"4216800","são josé do cerrito","sc",-50.64058,-27.53819,"sccl79","br","br_sc_sccl79_4216800",FALSE
"1695","Corrego do Felisberto 3",-50.64015,-24.02141,NA,NA,"4107009","curiúva","pr",-50.64015,-24.02141,"corregodofelisberto3","br","br_pr_corregodofelisberto3_4107009",FALSE
"1696","SC-CL-76",-50.63994,-27.54117,NA,NA,"4216800","são josé do cerrito","sc",-50.63994,-27.54117,"sccl76","br","br_sc_sccl76_4216800",FALSE
"1697","SC-CL-41",-50.63889,-27.70193,NA,NA,"4216800","são josé do cerrito","sc",-50.63889,-27.70193,"sccl41","br","br_sc_sccl41_4216800",FALSE
"1698","SC-CL-70",-50.63727,-27.55173,NA,NA,"4216800","são josé do cerrito","sc",-50.63727,-27.55173,"sccl70","br","br_sc_sccl70_4216800",FALSE
"1699","SC-CL-71",-50.63654,-27.55667,NA,NA,"4216800","são josé do cerrito","sc",-50.63654,-27.55667,"sccl71","br","br_sc_sccl71_4216800",FALSE
"1700","Rio Braco do Potinga 1",-50.63206,-25.8791,NA,NA,"4125605","são mateus do sul","pr",-50.63206,-25.8791,"riobracodopotinga1","br","br_pr_riobracodopotinga1_4125605",FALSE
"1701","SC-CL-73",-50.6257,-27.60642,NA,NA,"4216800","são josé do cerrito","sc",-50.6257,-27.60642,"sccl73","br","br_sc_sccl73_4216800",FALSE
"1702","SC-CL-42",-50.62516,-27.69107,NA,NA,"4216800","são josé do cerrito","sc",-50.62516,-27.69107,"sccl42","br","br_sc_sccl42_4216800",FALSE
"1703","Joao Lisboa",-53.14171,-25.54753,NA,NA,"4106571","cruzeiro do iguaçu","pr",-53.14171,-25.54753,"joaolisboa","br","br_pr_joaolisboa_4106571",FALSE
"1704","SC-CL-53",-50.62083,-27.65828,NA,NA,"4216800","são josé do cerrito","sc",-50.62083,-27.65828,"sccl53","br","br_sc_sccl53_4216800",FALSE
"1705","SC-CL-54",-50.61982,-27.6609,NA,NA,"4216800","são josé do cerrito","sc",-50.61982,-27.6609,"sccl54","br","br_sc_sccl54_4216800",FALSE
"1706","SC-CL-72",-50.61923,-27.60245,NA,NA,"4216800","são josé do cerrito","sc",-50.61923,-27.60245,"sccl72","br","br_sc_sccl72_4216800",FALSE
"1707","SC-CL-52",-50.61106,-27.63675,NA,NA,"4216800","são josé do cerrito","sc",-50.61106,-27.63675,"sccl52","br","br_sc_sccl52_4216800",FALSE
"1708","Campi IV",-50.60882,-24.25308,NA,NA,"4127106","telêmaco borba","pr",-50.60882,-24.25308,"campiiv","br","br_pr_campiiv_4127106",FALSE
"1709","Fase Taquara",-50.60863,-29.51715,NA,NA,"4318200","são francisco de paula","rs",-50.60863,-29.51715,"fasetaquara","br","br_rs_fasetaquara_4318200",FALSE
"1710","SC-CL-49",-50.60815,-27.65725,NA,NA,"4216800","são josé do cerrito","sc",-50.60815,-27.65725,"sccl49","br","br_sc_sccl49_4216800",FALSE
"1711","Bairro do Felisberto",-50.60806,-24.02814,NA,NA,"4107009","curiúva","pr",-50.60806,-24.02814,"bairrodofelisberto","br","br_pr_bairrodofelisberto_4107009",FALSE
"1712","SC-CL-51",-50.60645,-27.63722,NA,NA,"4216800","são josé do cerrito","sc",-50.60645,-27.63722,"sccl51","br","br_sc_sccl51_4216800",FALSE
"1713","SC-CL-48",-50.60487,-27.64034,NA,NA,"4216800","são josé do cerrito","sc",-50.60487,-27.64034,"sccl48","br","br_sc_sccl48_4216800",FALSE
"1714","Otaca�a�lio Ramon",-53.14112,-25.53698,NA,NA,"4106571","cruzeiro do iguaçu","pr",-53.14112,-25.53698,NA,"br","br_pr_NA_4106571",FALSE
"1715","SC-CL-50",-50.60467,-27.63735,NA,NA,"4216800","são josé do cerrito","sc",-50.60467,-27.63735,"sccl50","br","br_sc_sccl50_4216800",FALSE
"1716","SC-CL-47",-50.60166,-27.64111,NA,NA,"4216800","são josé do cerrito","sc",-50.60166,-27.64111,"sccl47","br","br_sc_sccl47_4216800",FALSE
"1717","Gov 4",-50.6013,-28.73669,NA,NA,"4302303","bom jesus","rs",-50.6013,-28.73669,"gov4","br","br_rs_gov4_4302303",FALSE
"1718","SC-CL-58",-50.60013,-27.63758,NA,NA,"4216800","são josé do cerrito","sc",-50.60013,-27.63758,"sccl58","br","br_sc_sccl58_4216800",FALSE
"1719","Gov 3",-50.60004,-28.73739,NA,NA,"4302303","bom jesus","rs",-50.60004,-28.73739,"gov3","br","br_rs_gov3_4302303",FALSE
"1720","SC-CL-46",-50.59929,-27.64136,NA,NA,"4216800","são josé do cerrito","sc",-50.59929,-27.64136,"sccl46","br","br_sc_sccl46_4216800",FALSE
"1721","SC-CL-45",-50.59765,-27.64073,NA,NA,"4216800","são josé do cerrito","sc",-50.59765,-27.64073,"sccl45","br","br_sc_sccl45_4216800",FALSE
"1722","Gov 8",-50.59738,-28.74484,NA,NA,"4302303","bom jesus","rs",-50.59738,-28.74484,"gov8","br","br_rs_gov8_4302303",FALSE
"1723","Gov 6",-50.59723,-28.74719,NA,NA,"4302303","bom jesus","rs",-50.59723,-28.74719,"gov6","br","br_rs_gov6_4302303",FALSE
"1724","SC-PQ-37",-50.59705,-28.34171,NA,NA,"4209300","lages","sc",-50.59705,-28.34171,"scpq37","br","br_sc_scpq37_4209300",FALSE
"1725","Rosatto 3",-54.55172,-25.47579,NA,NA,"4108304","foz do iguaçu","pr",-54.55172,-25.47579,"rosatto3","br","br_pr_rosatto3_4108304",FALSE
"1726","Caraja III",-53.14077,-24.43597,NA,NA,"4128005","ubiratã","pr",-53.14077,-24.43597,"carajaiii","br","br_pr_carajaiii_4128005",FALSE
"1727","Gov 2a m",-50.59641,-28.74066,NA,NA,"4302303","bom jesus","rs",-50.59641,-28.74066,"gov2am","br","br_rs_gov2am_4302303",FALSE
"1728","Gov 2a",-50.59617,-28.74103,NA,NA,"4302303","bom jesus","rs",-50.59617,-28.74103,"gov2a","br","br_rs_gov2a_4302303",FALSE
"1729","SC-CL-57",-50.59608,-27.63328,NA,NA,"4216800","são josé do cerrito","sc",-50.59608,-27.63328,"sccl57","br","br_sc_sccl57_4216800",FALSE
"1730","Gov 2",-50.59516,-28.74115,NA,NA,"4302303","bom jesus","rs",-50.59516,-28.74115,"gov2","br","br_rs_gov2_4302303",FALSE
"1731","SC-CL-55",-50.59314,-27.64651,NA,NA,"4216800","são josé do cerrito","sc",-50.59314,-27.64651,"sccl55","br","br_sc_sccl55_4216800",FALSE
"1732","Gov 1",-50.59307,-28.74184,NA,NA,"4302303","bom jesus","rs",-50.59307,-28.74184,"gov1","br","br_rs_gov1_4302303",FALSE
"1733","SC-CL-94",-50.59257,-27.64163,NA,NA,"4216800","são josé do cerrito","sc",-50.59257,-27.64163,"sccl94","br","br_sc_sccl94_4216800",FALSE
"1734","Gov 10",-50.59238,-28.68295,NA,NA,"4302303","bom jesus","rs",-50.59238,-28.68295,"gov10","br","br_rs_gov10_4302303",FALSE
"1735","SC-PQ-09",-50.59208,-28.36004,NA,NA,"4209300","lages","sc",-50.59208,-28.36004,"scpq09","br","br_sc_scpq09_4209300",FALSE
"1736","SC-CL-56",-50.59187,-27.64069,NA,NA,"4216800","são josé do cerrito","sc",-50.59187,-27.64069,"sccl56","br","br_sc_sccl56_4216800",FALSE
"1737","Amador Aguiar",-53.14076,-25.53356,NA,NA,"4106571","cruzeiro do iguaçu","pr",-53.14076,-25.53356,"amadoraguiar","br","br_pr_amadoraguiar_4106571",FALSE
"1738","SC-CL-44",-50.59131,-27.64795,NA,NA,"4216800","são josé do cerrito","sc",-50.59131,-27.64795,"sccl44","br","br_sc_sccl44_4216800",FALSE
"1739","SC-CL-43a",-50.59112,-27.64159,NA,NA,"4216800","são josé do cerrito","sc",-50.59112,-27.64159,"sccl43a","br","br_sc_sccl43a_4216800",FALSE
"1740","Gov 9",-50.59088,-28.74617,NA,NA,"4302303","bom jesus","rs",-50.59088,-28.74617,"gov9","br","br_rs_gov9_4302303",FALSE
"1741","SC-PQ-10",-50.59077,-28.36107,NA,NA,"4209300","lages","sc",-50.59077,-28.36107,"scpq10","br","br_sc_scpq10_4209300",FALSE
"1742","SC-CL-59",-50.59075,-27.63815,NA,NA,"4216800","são josé do cerrito","sc",-50.59075,-27.63815,"sccl59","br","br_sc_sccl59_4216800",FALSE
"1743","SC-PQ-08",-50.58964,-28.36206,NA,NA,"4209300","lages","sc",-50.58964,-28.36206,"scpq08","br","br_sc_scpq08_4209300",FALSE
"1744","SC-CL-43",-50.58842,-27.64281,NA,NA,"4216800","são josé do cerrito","sc",-50.58842,-27.64281,"sccl43","br","br_sc_sccl43_4216800",FALSE
"1745","SC-CL-93",-50.57053,-27.68729,NA,NA,"4216800","são josé do cerrito","sc",-50.57053,-27.68729,"sccl93","br","br_sc_sccl93_4216800",FALSE
"1746","SC-CL-60",-50.55576,-27.60222,NA,NA,"4216800","são josé do cerrito","sc",-50.55576,-27.60222,"sccl60","br","br_sc_sccl60_4216800",FALSE
"1747","Rio do Cafe 5",-50.54193,-24.01788,NA,NA,"4107009","curiúva","pr",-50.54193,-24.01788,"riodocafe5","br","br_pr_riodocafe5_4107009",FALSE
"1748","Raul Varela",-53.14056,-25.52769,NA,NA,"4106571","cruzeiro do iguaçu","pr",-53.14056,-25.52769,"raulvarela","br","br_pr_raulvarela_4106571",FALSE
"1749","Horta KLABIN Lagoa",-50.5405,-24.22255,NA,NA,"4127106","telêmaco borba","pr",-50.5405,-24.22255,"hortaklabinlagoa","br","br_pr_hortaklabinlagoa_4127106",FALSE
"1750","SC-CL-22",-50.53829,-27.85552,NA,NA,"4209300","lages","sc",-50.53829,-27.85552,"sccl22","br","br_sc_sccl22_4209300",FALSE
"1751","SC-CL-21",-50.52291,-27.85477,NA,NA,"4209300","lages","sc",-50.52291,-27.85477,"sccl21","br","br_sc_sccl21_4209300",FALSE
