NM_MUN;name;pais;CD_MUN;SIGLA_UF;id;id2
melgaco;santoantonio;br;1504505;pa;br_pa_santoantonio_1504505;FALSE
melgaco;boavista;br;1504505;pa;br_pa_boavista_1504505;FALSE
melgaco;saobeneditoi;br;1504505;pa;br_pa_saobeneditoi_1504505;FALSE
melgaco;fazendavitoria(pa-gu-16);br;1504505;pa;br_pa_fazendavitoriapagu16_1504505;FALSE
melgaco;mardagalileia;br;1504505;pa;br_pa_mardagalileia_1504505;FALSE
melgaco;saomiguelarcanjo;br;1504505;pa;br_pa_saomiguelarcanjo_1504505;FALSE
melgaco;nossasenhoradoperpetuosocorro;br;1504505;pa;br_pa_nossasenhoradoperpetuosocorro_1504505;FALSE
melgaco;cabecinha;br;1504505;pa;br_pa_cabecinha_1504505;FALSE
melgaco;saopaulo;br;1504505;pa;br_pa_saopaulo_1504505;FALSE
melgaco;cacoal(pa-gu-15);br;1504505;pa;br_pa_cacoalpagu15_1504505;FALSE
melgaco;saobeneditoii;br;1504505;pa;br_pa_saobeneditoii_1504505;FALSE
melgaco;nossasenhoradenazare;br;1504505;pa;br_pa_nossasenhoradenazare_1504505;FALSE
melgaco;santoantoniodoapeu;br;1504505;pa;br_pa_santoantoniodoapeu_1504505;FALSE
melgaco;santaluziaii;br;1504505;pa;br_pa_santaluziaii_1504505;FALSE
melgaco;saobento;br;1504505;pa;br_pa_saobento_1504505;FALSE
melgaco;santamaria;br;1504505;pa;br_pa_santamaria_1504505;FALSE
melgaco;sambaquitucuma;br;1504505;pa;br_pa_sambaquitucuma_1504505;FALSE
melgaco;melgaco;br;1504505;pa;br_pa_melgaco_1504505;FALSE
melgaco;minai(pa-gu-12);br;1504505;pa;br_pa_minaipagu12_1504505;FALSE
melgaco;flechal(pa-gu-11);br;1504505;pa;br_pa_flechalpagu11_1504505;FALSE
melgaco;paricatuba;br;1504505;pa;br_pa_paricatuba_1504505;FALSE
melgaco;feemdeus;br;1504505;pa;br_pa_feemdeus_1504505;FALSE
melgaco;tijucaquara(pa-gu-04);br;1504505;pa;br_pa_tijucaquarapagu04_1504505;FALSE
melgaco;ibama(pa-gu-06);br;1504505;pa;br_pa_ibamapagu06_1504505;FALSE
melgaco;livramento;br;1504505;pa;br_pa_livramento_1504505;FALSE
melgaco;bomjesus;br;1504505;pa;br_pa_bomjesus_1504505;FALSE
melgaco;retiro(pa-gu-03);br;1504505;pa;br_pa_retiropagu03_1504505;FALSE
melgaco;torrao(pa-gu-02);br;1504505;pa;br_pa_torraopagu02_1504505;FALSE
melgaco;forte(pa-gu-07);br;1504505;pa;br_pa_fortepagu07_1504505;FALSE
melgaco;ilhasantacruz;br;1504505;pa;br_pa_ilhasantacruz_1504505;FALSE
melgaco;montesinai;br;1504505;pa;br_pa_montesinai_1504505;FALSE
melgaco;santaluziai;br;1504505;pa;br_pa_santaluziai_1504505;FALSE
ministro andreazza;saogabriel;br;1101203;ro;br_ro_saogabriel_1101203;FALSE
ministro andreazza;cachoeiraalta;br;1101203;ro;br_ro_cachoeiraalta_1101203;FALSE
ministro andreazza;vistaalegreii;br;1101203;ro;br_ro_vistaalegreii_1101203;FALSE
ministro andreazza;pedradopoco;br;1101203;ro;br_ro_pedradopoco_1101203;FALSE
ministro andreazza;bomsossego;br;1101203;ro;br_ro_bomsossego_1101203;FALSE
ministro andreazza;pedrasdoabrigo;br;1101203;ro;br_ro_pedrasdoabrigo_1101203;FALSE
ministro andreazza;vistaalegrei;br;1101203;ro;br_ro_vistaalegrei_1101203;FALSE
ministro andreazza;baciadepolimentodoriachueloii;br;1101203;ro;br_ro_baciadepolimentodoriachueloii_1101203;FALSE
ministro andreazza;molimiii;br;1101203;ro;br_ro_molimiii_1101203;FALSE
ministro andreazza;pedegalinha;br;1101203;ro;br_ro_pedegalinha_1101203;FALSE
ministro andreazza;baciadepolimentoriachueloiii;br;1101203;ro;br_ro_baciadepolimentoriachueloiii_1101203;FALSE
ministro andreazza;molimiv;br;1101203;ro;br_ro_molimiv_1101203;FALSE
ministro andreazza;esperanca;br;1101203;ro;br_ro_esperanca_1101203;FALSE
ministro andreazza;encontro;br;1101203;ro;br_ro_encontro_1101203;FALSE
ministro andreazza;baciadepolimentodoriachueloiv;br;1101203;ro;br_ro_baciadepolimentodoriachueloiv_1101203;FALSE
ministro andreazza;lajedosdocaraguata;br;1101203;ro;br_ro_lajedosdocaraguata_1101203;FALSE
ministro andreazza;riachuelo3;br;1101203;ro;br_ro_riachuelo3_1101203;FALSE
ministro andreazza;pedradosr.queiroz;br;1101203;ro;br_ro_pedradosrqueiroz_1101203;FALSE
ministro andreazza;trescoracoes;br;1101203;ro;br_ro_trescoracoes_1101203;FALSE
ministro andreazza;riachuelo4;br;1101203;ro;br_ro_riachuelo4_1101203;FALSE
ministro andreazza;molimv;br;1101203;ro;br_ro_molimv_1101203;FALSE
miracema do tocantins;saojorge;br;1713205;to;br_to_saojorge_1713205;FALSE
miracema do tocantins;lajeado40-18(?);br;1713205;to;br_to_lajeado4018?_1713205;FALSE
miracema do tocantins;miracemadotocantins6;br;1713205;to;br_to_miracemadotocantins6_1713205;FALSE
miracema do tocantins;cedro1;br;1713205;to;br_to_cedro1_1713205;FALSE
miracema do tocantins;aguaazul;br;1713205;to;br_to_aguaazul_1713205;FALSE
miracema do tocantins;chiquinha1;br;1713205;to;br_to_chiquinha1_1713205;FALSE
miracema do tocantins;lajeado38;br;1713205;to;br_to_lajeado38_1713205;FALSE
miracema do tocantins;curralvelho;br;1713205;to;br_to_curralvelho_1713205;FALSE
miracema do tocantins;lajeadinho;br;1713205;to;br_to_lajeadinho_1713205;FALSE
miracema do tocantins;lajeado36;br;1713205;to;br_to_lajeado36_1713205;FALSE
miracema do tocantins;miracemadotocantins5;br;1713205;to;br_to_miracemadotocantins5_1713205;FALSE
miracema do tocantins;lajeado35;br;1713205;to;br_to_lajeado35_1713205;FALSE
miracema do tocantins;ateveri;br;1713205;to;br_to_ateveri_1713205;FALSE
miracema do tocantins;cipo;br;1713205;to;br_to_cipo_1713205;FALSE
miracema do tocantins;santaluzia2;br;1713205;to;br_to_santaluzia2_1713205;FALSE
miracema do tocantins;correntinhoi;br;1713205;to;br_to_correntinhoi_1713205;FALSE
miracema do tocantins;cedro2;br;1713205;to;br_to_cedro2_1713205;FALSE
miracema do tocantins;emas1;br;1713205;to;br_to_emas1_1713205;FALSE
miracema do tocantins;mirindiba1;br;1713205;to;br_to_mirindiba1_1713205;FALSE
miracema do tocantins;chiquinha2;br;1713205;to;br_to_chiquinha2_1713205;FALSE
miracema do tocantins;santaluzia3;br;1713205;to;br_to_santaluzia3_1713205;FALSE
miracema do tocantins;saojudastadeui;br;1713205;to;br_to_saojudastadeui_1713205;FALSE
miracema do tocantins;lajeado33;br;1713205;to;br_to_lajeado33_1713205;FALSE
miracema do tocantins;itauba;br;1713205;to;br_to_itauba_1713205;FALSE
miracema do tocantins;miracemadotocantins3;br;1713205;to;br_to_miracemadotocantins3_1713205;FALSE
miracema do tocantins;lajeado21;br;1713205;to;br_to_lajeado21_1713205;FALSE
miracema do tocantins;sucuapara;br;1713205;to;br_to_sucuapara_1713205;FALSE
miracema do tocantins;reis;br;1713205;to;br_to_reis_1713205;FALSE
miracema do tocantins;miracemadotocantins4;br;1713205;to;br_to_miracemadotocantins4_1713205;FALSE
miracema do tocantins;ateverii;br;1713205;to;br_to_ateverii_1713205;FALSE
miracema do tocantins;surucuiu3;br;1713205;to;br_to_surucuiu3_1713205;FALSE
miracema do tocantins;boi1;br;1713205;to;br_to_boi1_1713205;FALSE
miracema do tocantins;surucuiu4;br;1713205;to;br_to_surucuiu4_1713205;FALSE
miracema do tocantins;abrigomutamba;br;1713205;to;br_to_abrigomutamba_1713205;FALSE
miracema do tocantins;lajeado45;br;1713205;to;br_to_lajeado45_1713205;FALSE
miracema do tocantins;cedro3;br;1713205;to;br_to_cedro3_1713205;FALSE
miracema do tocantins;corregodaspedras;br;1713205;to;br_to_corregodaspedras_1713205;FALSE
miracema do tocantins;correntinhoii;br;1713205;to;br_to_correntinhoii_1713205;FALSE
miracema do tocantins;lajeado17;br;1713205;to;br_to_lajeado17_1713205;FALSE
miracema do tocantins;surucuiu2;br;1713205;to;br_to_surucuiu2_1713205;FALSE
miracema do tocantins;gameleira2;br;1713205;to;br_to_gameleira2_1713205;FALSE
miracema do tocantins;mares6;br;1713205;to;br_to_mares6_1713205;FALSE
miracema do tocantins;lajeado44;br;1713205;to;br_to_lajeado44_1713205;FALSE
miracema do tocantins;saojudastadeuiii;br;1713205;to;br_to_saojudastadeuiii_1713205;FALSE
miracema do tocantins;emas2;br;1713205;to;br_to_emas2_1713205;FALSE
miracema do tocantins;monteverde;br;1713205;to;br_to_monteverde_1713205;FALSE
miracema do tocantins;gameleira1;br;1713205;to;br_to_gameleira1_1713205;FALSE
miracema do tocantins;mares5;br;1713205;to;br_to_mares5_1713205;FALSE
miracema do tocantins;miracema(vaoentretorres99-98,atual101-100);br;1713205;to;br_to_miracemavaoentretorres9998atual101100_1713205;FALSE
miracema do tocantins;lajeado46;br;1713205;to;br_to_lajeado46_1713205;FALSE
miracema do tocantins;miracemadotocantins2;br;1713205;to;br_to_miracemadotocantins2_1713205;FALSE
miracema do tocantins;serrinha;br;1713205;to;br_to_serrinha_1713205;FALSE
miracema do tocantins;corregogrande1;br;1713205;to;br_to_corregogrande1_1713205;FALSE
miracema do tocantins;abacaxi;br;1713205;to;br_to_abacaxi_1713205;FALSE
miracema do tocantins;surucuiu1;br;1713205;to;br_to_surucuiu1_1713205;FALSE
miracema do tocantins;miracemadotocantins1;br;1713205;to;br_to_miracemadotocantins1_1713205;FALSE
miracema do tocantins;mares2;br;1713205;to;br_to_mares2_1713205;FALSE
miracema do tocantins;bacabinha1;br;1713205;to;br_to_bacabinha1_1713205;FALSE
miracema do tocantins;mares3;br;1713205;to;br_to_mares3_1713205;FALSE
miracema do tocantins;caridade;br;1713205;to;br_to_caridade_1713205;FALSE
miracema do tocantins;mares1;br;1713205;to;br_to_mares1_1713205;FALSE
miracema do tocantins;mares4;br;1713205;to;br_to_mares4_1713205;FALSE
miracema do tocantins;santaluzia;br;1713205;to;br_to_santaluzia_1713205;FALSE
miracema do tocantins;dasviuvas;br;1713205;to;br_to_dasviuvas_1713205;FALSE
miracema do tocantins;cantoverde;br;1713205;to;br_to_cantoverde_1713205;FALSE
miracema do tocantins;novaolinda;br;1713205;to;br_to_novaolinda_1713205;FALSE
miranorte;alvorada;br;1713304;to;br_to_alvorada_1713304;FALSE
mocajuba;jai_site100;br;1504604;pa;br_pa_jai_site100_1504604;FALSE
mocajuba;jai_site103;br;1504604;pa;br_pa_jai_site103_1504604;FALSE
mocajuba;jai_site102;br;1504604;pa;br_pa_jai_site102_1504604;FALSE
mocajuba;jai_site99;br;1504604;pa;br_pa_jai_site99_1504604;FALSE
mocajuba;jai_site101;br;1504604;pa;br_pa_jai_site101_1504604;FALSE
mocajuba;jai_site105;br;1504604;pa;br_pa_jai_site105_1504604;FALSE
mocajuba;jai_site104;br;1504604;pa;br_pa_jai_site104_1504604;FALSE
moju;barcarena5;br;1504703;pa;br_pa_barcarena5_1504703;FALSE
moju;mojuana;br;1504703;pa;br_pa_mojuana_1504703;FALSE
moju;moju1;br;1504703;pa;br_pa_moju1_1504703;FALSE
moju;saotome;br;1504703;pa;br_pa_saotome_1504703;FALSE
moju;jambuacu;br;1504703;pa;br_pa_jambuacu_1504703;FALSE
moju;jai_site93;br;1504703;pa;br_pa_jai_site93_1504703;FALSE
mojui dos campos;ramaldolimao/fazendan.s.aparecida;br;1504752;pa;br_pa_ramaldolimaofazendansaparecida_1504752;FALSE
mojui dos campos;ruadocemiteriodomojui;br;1504752;pa;br_pa_ruadocemiteriodomojui_1504752;FALSE
mojui dos campos;jacu;br;1504752;pa;br_pa_jacu_1504752;FALSE
mojui dos campos;boafe;br;1504752;pa;br_pa_boafe_1504752;FALSE
mojui dos campos;nossasenhoradenazare;br;1504752;pa;br_pa_nossasenhoradenazare_1504752;FALSE
mojui dos campos;comunidadeterrapreta;br;1504752;pa;br_pa_comunidadeterrapreta_1504752;FALSE
mojui dos campos;binzal;br;1504752;pa;br_pa_binzal_1504752;FALSE
monte alegre;paineldabaixafria;br;2407807;rn;br_rn_paineldabaixafria_2407807;FALSE
monte alegre;paineldabaixafria;br;1504802;pa;br_pa_paineldabaixafria_1504802;FALSE
monte alegre;paitunai;br;2407807;rn;br_rn_paitunai_2407807;FALSE
monte alegre;paitunai;br;1504802;pa;br_pa_paitunai_1504802;FALSE
monte alegre;carreteiro;br;2407807;rn;br_rn_carreteiro_2407807;FALSE
monte alegre;carreteiro;br;1504802;pa;br_pa_carreteiro_1504802;FALSE
monte alegre;urucaia;br;2407807;rn;br_rn_urucaia_2407807;FALSE
monte alegre;urucaia;br;1504802;pa;br_pa_urucaia_1504802;FALSE
monte alegre;juor14;br;2407807;rn;br_rn_juor14_2407807;FALSE
monte alegre;juor14;br;1504802;pa;br_pa_juor14_1504802;FALSE
monte alegre;abrigodoirapua;br;2407807;rn;br_rn_abrigodoirapua_2407807;FALSE
monte alegre;abrigodoirapua;br;1504802;pa;br_pa_abrigodoirapua_1504802;FALSE
monte alegre;grutadabaixafriaii;br;2407807;rn;br_rn_grutadabaixafriaii_2407807;FALSE
monte alegre;grutadabaixafriaii;br;1504802;pa;br_pa_grutadabaixafriaii_1504802;FALSE
monte alegre;boco;br;2407807;rn;br_rn_boco_2407807;FALSE
monte alegre;boco;br;1504802;pa;br_pa_boco_1504802;FALSE
monte alegre;aroxiii;br;2407807;rn;br_rn_aroxiii_2407807;FALSE
monte alegre;aroxiii;br;1504802;pa;br_pa_aroxiii_1504802;FALSE
monte alegre;juor17;br;2407807;rn;br_rn_juor17_2407807;FALSE
monte alegre;juor17;br;1504802;pa;br_pa_juor17_1504802;FALSE
monte alegre;fazendaipiranga;br;2407807;rn;br_rn_fazendaipiranga_2407807;FALSE
monte alegre;fazendaipiranga;br;1504802;pa;br_pa_fazendaipiranga_1504802;FALSE
monte alegre;jiquiriqui;br;2407807;rn;br_rn_jiquiriqui_2407807;FALSE
monte alegre;jiquiriqui;br;1504802;pa;br_pa_jiquiriqui_1504802;FALSE
monte alegre;santana(pa-mt-26);br;2407807;rn;br_rn_santanapamt26_2407807;FALSE
monte alegre;santana(pa-mt-26);br;1504802;pa;br_pa_santanapamt26_1504802;FALSE
monte alegre;suasua;br;2407807;rn;br_rn_suasua_2407807;FALSE
monte alegre;suasua;br;1504802;pa;br_pa_suasua_1504802;FALSE
monte alegre;juor15;br;2407807;rn;br_rn_juor15_2407807;FALSE
monte alegre;juor15;br;1504802;pa;br_pa_juor15_1504802;FALSE
monte alegre;grutadabaixafriai;br;2407807;rn;br_rn_grutadabaixafriai_2407807;FALSE
monte alegre;grutadabaixafriai;br;1504802;pa;br_pa_grutadabaixafriai_1504802;FALSE
monte alegre;pedradopilao;br;2407807;rn;br_rn_pedradopilao_2407807;FALSE
monte alegre;pedradopilao;br;1504802;pa;br_pa_pedradopilao_1504802;FALSE
monte alegre;mangueiradosanto;br;2407807;rn;br_rn_mangueiradosanto_2407807;FALSE
monte alegre;mangueiradosanto;br;1504802;pa;br_pa_mangueiradosanto_1504802;FALSE
monte alegre;maicuru1;br;2407807;rn;br_rn_maicuru1_2407807;FALSE
monte alegre;maicuru1;br;1504802;pa;br_pa_maicuru1_1504802;FALSE
monte alegre;juor13;br;2407807;rn;br_rn_juor13_2407807;FALSE
monte alegre;juor13;br;1504802;pa;br_pa_juor13_1504802;FALSE
monte alegre;juor12;br;2407807;rn;br_rn_juor12_2407807;FALSE
monte alegre;juor12;br;1504802;pa;br_pa_juor12_1504802;FALSE
monte alegre;juor10;br;2407807;rn;br_rn_juor10_2407807;FALSE
monte alegre;juor10;br;1504802;pa;br_pa_juor10_1504802;FALSE
monte alegre;sitiodasmulheres;br;2407807;rn;br_rn_sitiodasmulheres_2407807;FALSE
monte alegre;sitiodasmulheres;br;1504802;pa;br_pa_sitiodasmulheres_1504802;FALSE
monte alegre;abrigodosossosii(cavernadosossos);br;2407807;rn;br_rn_abrigodosossosiicavernadosossos_2407807;FALSE
monte alegre;abrigodosossosii(cavernadosossos);br;1504802;pa;br_pa_abrigodosossosiicavernadosossos_1504802;FALSE
monte alegre;picodaraposa;br;2407807;rn;br_rn_picodaraposa_2407807;FALSE
monte alegre;picodaraposa;br;1504802;pa;br_pa_picodaraposa_1504802;FALSE
monte alegre;pedradonavio;br;2407807;rn;br_rn_pedradonavio_2407807;FALSE
monte alegre;pedradonavio;br;1504802;pa;br_pa_pedradonavio_1504802;FALSE
monte alegre;junior09;br;2407807;rn;br_rn_junior09_2407807;FALSE
monte alegre;junior09;br;1504802;pa;br_pa_junior09_1504802;FALSE
monte alegre;maxirazinho;br;2407807;rn;br_rn_maxirazinho_2407807;FALSE
monte alegre;maxirazinho;br;1504802;pa;br_pa_maxirazinho_1504802;FALSE
monte alegre;mutuaca;br;2407807;rn;br_rn_mutuaca_2407807;FALSE
monte alegre;mutuaca;br;1504802;pa;br_pa_mutuaca_1504802;FALSE
monte alegre;gruta15demarco;br;2407807;rn;br_rn_gruta15demarco_2407807;FALSE
monte alegre;gruta15demarco;br;1504802;pa;br_pa_gruta15demarco_1504802;FALSE
monte alegre;juor08;br;2407807;rn;br_rn_juor08_2407807;FALSE
monte alegre;juor08;br;1504802;pa;br_pa_juor08_1504802;FALSE
monte alegre;abrigodacoruja;br;2407807;rn;br_rn_abrigodacoruja_2407807;FALSE
monte alegre;abrigodacoruja;br;1504802;pa;br_pa_abrigodacoruja_1504802;FALSE
monte alegre;severa;br;2407807;rn;br_rn_severa_2407807;FALSE
monte alegre;severa;br;1504802;pa;br_pa_severa_1504802;FALSE
monte alegre;mulata;br;2407807;rn;br_rn_mulata_2407807;FALSE
monte alegre;mulata;br;1504802;pa;br_pa_mulata_1504802;FALSE
monte alegre;aroxii;br;2407807;rn;br_rn_aroxii_2407807;FALSE
monte alegre;aroxii;br;1504802;pa;br_pa_aroxii_1504802;FALSE
monte alegre;juor07;br;2407807;rn;br_rn_juor07_2407807;FALSE
monte alegre;juor07;br;1504802;pa;br_pa_juor07_1504802;FALSE
monte alegre;abrigodosossosi(cavernadosossos);br;2407807;rn;br_rn_abrigodosossosicavernadosossos_2407807;FALSE
monte alegre;abrigodosossosi(cavernadosossos);br;1504802;pa;br_pa_abrigodosossosicavernadosossos_1504802;FALSE
monte alegre;serradaluaii;br;2407807;rn;br_rn_serradaluaii_2407807;FALSE
monte alegre;serradaluaii;br;1504802;pa;br_pa_serradaluaii_1504802;FALSE
monte alegre;boqueirao;br;2407807;rn;br_rn_boqueirao_2407807;FALSE
monte alegre;boqueirao;br;1504802;pa;br_pa_boqueirao_1504802;FALSE
monte alegre;itajuri;br;2407807;rn;br_rn_itajuri_2407807;FALSE
monte alegre;itajuri;br;1504802;pa;br_pa_itajuri_1504802;FALSE
monte alegre;vistadosol;br;2407807;rn;br_rn_vistadosol_2407807;FALSE
monte alegre;vistadosol;br;1504802;pa;br_pa_vistadosol_1504802;FALSE
monte alegre;cachoeirajacare;br;2407807;rn;br_rn_cachoeirajacare_2407807;FALSE
monte alegre;cachoeirajacare;br;1504802;pa;br_pa_cachoeirajacare_1504802;FALSE
monte alegre;cachoeiraseca;br;2407807;rn;br_rn_cachoeiraseca_2407807;FALSE
monte alegre;cachoeiraseca;br;1504802;pa;br_pa_cachoeiraseca_1504802;FALSE
monte alegre;juor06;br;2407807;rn;br_rn_juor06_2407807;FALSE
monte alegre;juor06;br;1504802;pa;br_pa_juor06_1504802;FALSE
monte alegre;pontadailhagrande;br;2407807;rn;br_rn_pontadailhagrande_2407807;FALSE
monte alegre;pontadailhagrande;br;1504802;pa;br_pa_pontadailhagrande_1504802;FALSE
monte alegre;juor16;br;2407807;rn;br_rn_juor16_2407807;FALSE
monte alegre;juor16;br;1504802;pa;br_pa_juor16_1504802;FALSE
monte alegre;juor11;br;2407807;rn;br_rn_juor11_2407807;FALSE
monte alegre;juor11;br;1504802;pa;br_pa_juor11_1504802;FALSE
monte alegre;pedradatartaruga;br;2407807;rn;br_rn_pedradatartaruga_2407807;FALSE
monte alegre;pedradatartaruga;br;1504802;pa;br_pa_pedradatartaruga_1504802;FALSE
monte alegre;marajoi;br;2407807;rn;br_rn_marajoi_2407807;FALSE
monte alegre;marajoi;br;1504802;pa;br_pa_marajoi_1504802;FALSE
monte alegre;vocorocadomarajoi;br;2407807;rn;br_rn_vocorocadomarajoi_2407807;FALSE
monte alegre;vocorocadomarajoi;br;1504802;pa;br_pa_vocorocadomarajoi_1504802;FALSE
monte alegre;cachoeiramuira;br;2407807;rn;br_rn_cachoeiramuira_2407807;FALSE
monte alegre;cachoeiramuira;br;1504802;pa;br_pa_cachoeiramuira_1504802;FALSE
monte alegre;nascentedaeduarda;br;2407807;rn;br_rn_nascentedaeduarda_2407807;FALSE
monte alegre;nascentedaeduarda;br;1504802;pa;br_pa_nascentedaeduarda_1504802;FALSE
monte alegre;caucua-casasdepedra;br;2407807;rn;br_rn_caucuacasasdepedra_2407807;FALSE
monte alegre;caucua-casasdepedra;br;1504802;pa;br_pa_caucuacasasdepedra_1504802;FALSE
monte alegre;caminhodapedrapintada;br;2407807;rn;br_rn_caminhodapedrapintada_2407807;FALSE
monte alegre;caminhodapedrapintada;br;1504802;pa;br_pa_caminhodapedrapintada_1504802;FALSE
monte alegre;paraiso;br;2407807;rn;br_rn_paraiso_2407807;FALSE
monte alegre;paraiso;br;1504802;pa;br_pa_paraiso_1504802;FALSE
monte alegre;pedradomirante;br;2407807;rn;br_rn_pedradomirante_2407807;FALSE
monte alegre;pedradomirante;br;1504802;pa;br_pa_pedradomirante_1504802;FALSE
monte alegre;maicuru2;br;2407807;rn;br_rn_maicuru2_2407807;FALSE
monte alegre;maicuru2;br;1504802;pa;br_pa_maicuru2_1504802;FALSE
monte alegre;juor05;br;2407807;rn;br_rn_juor05_2407807;FALSE
monte alegre;juor05;br;1504802;pa;br_pa_juor05_1504802;FALSE
monte alegre;labirintodocuititero;br;2407807;rn;br_rn_labirintodocuititero_2407807;FALSE
monte alegre;labirintodocuititero;br;1504802;pa;br_pa_labirintodocuititero_1504802;FALSE
monte alegre;acacu;br;2407807;rn;br_rn_acacu_2407807;FALSE
monte alegre;acacu;br;1504802;pa;br_pa_acacu_1504802;FALSE
monte alegre;grutaitatupaoca;br;2407807;rn;br_rn_grutaitatupaoca_2407807;FALSE
monte alegre;grutaitatupaoca;br;1504802;pa;br_pa_grutaitatupaoca_1504802;FALSE
monte alegre;cacoalgrande1;br;2407807;rn;br_rn_cacoalgrande1_2407807;FALSE
monte alegre;cacoalgrande1;br;1504802;pa;br_pa_cacoalgrande1_1504802;FALSE
monte alegre;paineldopilao;br;2407807;rn;br_rn_paineldopilao_2407807;FALSE
monte alegre;paineldopilao;br;1504802;pa;br_pa_paineldopilao_1504802;FALSE
monte alegre;abrigodomiritiepe;br;2407807;rn;br_rn_abrigodomiritiepe_2407807;FALSE
monte alegre;abrigodomiritiepe;br;1504802;pa;br_pa_abrigodomiritiepe_1504802;FALSE
monte alegre;serradosol;br;2407807;rn;br_rn_serradosol_2407807;FALSE
monte alegre;serradosol;br;1504802;pa;br_pa_serradosol_1504802;FALSE
monte alegre;serradalua;br;2407807;rn;br_rn_serradalua_2407807;FALSE
monte alegre;serradalua;br;1504802;pa;br_pa_serradalua_1504802;FALSE
monte alegre;cavernadodiabo;br;2407807;rn;br_rn_cavernadodiabo_2407807;FALSE
monte alegre;cavernadodiabo;br;1504802;pa;br_pa_cavernadodiabo_1504802;FALSE
monte alegre;grutadopilao(grutadapedrapintada);br;2407807;rn;br_rn_grutadopilaogrutadapedrapintada_2407807;FALSE
monte alegre;grutadopilao(grutadapedrapintada);br;1504802;pa;br_pa_grutadopilaogrutadapedrapintada_1504802;FALSE
monte alegre;coroata(pa-mt-59);br;2407807;rn;br_rn_coroatapamt59_2407807;FALSE
monte alegre;coroata(pa-mt-59);br;1504802;pa;br_pa_coroatapamt59_1504802;FALSE
monte negro;novoprogresso(sr.josemaria);br;1101401;ro;br_ro_novoprogressosrjosemaria_1101401;FALSE
monte negro;chacarasobral(d.nazare);br;1101401;ro;br_ro_chacarasobraldnazare_1101401;FALSE
monte negro;santacruz;br;1101401;ro;br_ro_santacruz_1101401;FALSE
monte negro;parana(sra.noemi);br;1101401;ro;br_ro_paranasranoemi_1101401;FALSE
monte negro;linhac15;br;1101401;ro;br_ro_linhac15_1101401;FALSE
monte negro;3irmaos;br;1101401;ro;br_ro_3irmaos_1101401;FALSE
monte negro;colatinense(sr.amadeu);br;1101401;ro;br_ro_colatinensesramadeu_1101401;FALSE
