"","cod1","cod","nm_mun","estado","longitude","latitude","nome","pais","id","conferir","sigla","nome1","est1","regiao","bioma","x","y"
"1065","1957","3509908","cananéia","sp",-47.914301,-25.166555,"ilhadocambriu","br","br_sp_ilhadocambriu_3509908",TRUE,"na","Ilha do Cambriu","SP","Southeastern","Restinga",-25.166555,-47.914301
"1066","1958","1710904","itapiratins","to",-48.083333,-8.33333,"ilhadosbichos","br","br_to_ilhadosbichos_1710904",FALSE,"PA-J-21","Ilha dos Bichos","PA","Northern","Amazon_Forest",-8.33333,-48.083333
"1067","1959","1710904","itapiratins","to",-48.083333,-8.33333,"ilhadosbichos","br","br_to_ilhadosbichos_1710904",TRUE,"PA-J-21","Ilha dos Bichos","PA","Northern","Amazon_Forest",-8.33333,-48.083333
"1068","196","1301852","iranduba","am",-60.3383,-3.199,"antoniogalo","br","br_am_antoniogalo_1301852",TRUE,"AM-IR-72","Antonio Galo","AM","Northern","Amazon_Forest",-3.199,-60.3383
"1069","1960","1710904","itapiratins","to",-48.083333,-8.33333,"ilhadosbichos","br","br_to_ilhadosbichos_1710904",TRUE,"PA-J-21","Ilha dos Bichos","PA","Northern","Amazon_Forest",-8.33333,-48.083333
"1070","1961","5008305","três lagoas","ms",-51.64722739,-20.90750782,"ilhacomprida10","br","br_ms_ilhacomprida10_5008305",FALSE,"na","Ilha Comprida 10","MS","Southern","na",-20.90750782,-51.64722739
"1071","1962","3300100","angra dos reis","rj",-44.285186,-23.177271,"sambaquiilhotedeleste","br","br_rj_sambaquiilhotedeleste_3300100",FALSE,"na","Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga",-23.177271,-44.285186
"1072","1963","3300100","angra dos reis","rj",-44.285186,-23.177271,"sambaquiilhotedeleste","br","br_rj_sambaquiilhotedeleste_3300100",TRUE,"na","Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga",-23.177271,-44.285186
"1073","1964","3300100","angra dos reis","rj",-44.285186,-23.177271,"sambaquiilhotedeleste","br","br_rj_sambaquiilhotedeleste_3300100",TRUE,"na","Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga",-23.177271,-44.285186
"1074","1965","3300100","angra dos reis","rj",-44.285186,-23.177271,"sambaquiilhotedeleste","br","br_rj_sambaquiilhotedeleste_3300100",TRUE,"na","Sambaqui Ilhote de Leste","RJ","Southeastern","Restinga",-23.177271,-44.285186
"1075","1966","4206207","gravatal","sc",-48.96453303,-28.396531,"ilhotinha","br","br_sc_ilhotinha_4206207",FALSE,"na","Ilhotinha","SC","Southern","Restinga",-28.396531,-48.96453303
"1076","1967","4206207","gravatal","sc",-48.96453303,-28.396531,"ilhotinha","br","br_sc_ilhotinha_4206207",TRUE,"na","Ilhotinha","SC","Southern","Restinga",-28.396531,-48.96453303
"1077","1968","3301850","guapimirim","rj",-42.967845,-22.606905,"sambaquiimenezes","br","br_rj_sambaquiimenezes_3301850",FALSE,"na","Sambaqui Imenezes","RJ","Southeastern","Coastal/marine",-22.606905,-42.967845
"1078","1969","4310702","itatiba do sul","rs",-52.508333,-27.270833,"ita","br","br_rs_ita_4310702",FALSE,"SC-VP-38","Ita","SC","Atlantic_Forest","Restinga",-27.270833,-52.508333
"1079","197","3522406","itapeva","sp",-48.6214,-24.0667,"areiabranca5","br","br_sp_areiabranca5_3522406",FALSE,"na","Areia Branca 5","SP","Southeastern","Atlantic_Forest",-24.0667,-48.6214
"1080","1970","4310702","itatiba do sul","rs",-52.508333,-27.270833,"ita","br","br_rs_ita_4310702",TRUE,"SC-VP-38","Ita","SC","Atlantic_Forest","Restinga",-27.270833,-52.508333
"1081","1971","4209102","joinville","sc",-48.86158838,-26.40296055,"itacoara","br","br_sc_itacoara_4209102",FALSE,"na","Itacoara","SC","Southern","Atlantic_Forest",-26.40296055,-48.86158838
"1082","1972","4209102","joinville","sc",-48.86158838,-26.40296055,"itacoara","br","br_sc_itacoara_4209102",TRUE,"na","Itacoara","SC","Southern","Atlantic_Forest",-26.40296055,-48.86158838
"1083","1973","4209102","joinville","sc",-48.86158838,-26.40296055,"itacoara","br","br_sc_itacoara_4209102",TRUE,"na","Itacoara","SC","Southern","Atlantic_Forest",-26.40296055,-48.86158838
"1084","1974","3303302","niterói","rj",-43.024532,-22.973183,"itacoatiarai","br","br_rj_itacoatiarai_3303302",FALSE,"na","Itacoatiara I","BA","Northeastern","caatinga",-22.973183,-43.024532
"1085","1975","3303302","niterói","rj",-43.024532,-22.973183,"itacoatiarai","br","br_rj_itacoatiarai_3303302",TRUE,"na","Itacoatiara I","AM","Northern","Amazon_Forest",-22.973183,-43.024532
"1086","1976","1100205","porto velho","ro",-64.3853,-9.1875,"ilhadionisio","br","br_ro_ilhadionisio_1100205",FALSE,"na","Ilha Dionisio","RO","Central_west","Amazon_Forest",-9.1875,-64.3853
"1087","1977","1100205","porto velho","ro",-64.3853,-9.1875,"ilhadionisio","br","br_ro_ilhadionisio_1100205",TRUE,"na","Ilha Dionisio","RO","Central_west","Amazon_Forest",-9.1875,-64.3853
"1088","1978","1100205","porto velho","ro",-64.3853,-9.1875,"ilhadionisio","br","br_ro_ilhadionisio_1100205",TRUE,"na","Ilha Dionisio","RO","Central_west","Amazon_Forest",-9.1875,-64.3853
"1089","1979","1100205","porto velho","ro",-64.3853,-9.1875,"ilhadionisio","br","br_ro_ilhadionisio_1100205",TRUE,"na","Ilha Dionisio","RO","Central_west","Amazon_Forest",-9.1875,-64.3853
"1090","198","3522406","itapeva","sp",-48.6214,-24.0667,"areiabranca5","br","br_sp_areiabranca5_3522406",TRUE,"na","Areia Branca 5","SP","Southeastern","Atlantic_Forest",-24.0667,-48.6214
"1091","1980","1100205","porto velho","ro",-63.94929303,-8.806573382,"ilhadesantoantonio","br","br_ro_ilhadesantoantonio_1100205",FALSE,"na","Ilha de Santo Antonio","RO","Central_west","Amazon_Forest",-8.806573382,-63.94929303
"1092","1981","1100205","porto velho","ro",-63.94929303,-8.806573382,"ilhadesantoantonio","br","br_ro_ilhadesantoantonio_1100205",TRUE,"na","Ilha de Santo Antonio","RO","Central_west","Amazon_Forest",-8.806573382,-63.94929303
"1093","1982","5008305","três lagoas","ms",-51.62,-20.93,"ilhacomprida8","br","br_ms_ilhacomprida8_5008305",FALSE,"MS-PR-86","Ilha Comprida 8","MS","Southeastern","na",-20.93,-51.62
"1094","1983","5008305","três lagoas","ms",-51.689,-20.779,"ilhaagualimpa1","br","br_ms_ilhaagualimpa1_5008305",FALSE,"MS-PR-64","Ilha Agua Limpa 1","MS","Southeastern","na",-20.779,-51.689
"1095","1984","5008305","três lagoas","ms",-51.689,-20.779,"ilhaagualimpa1","br","br_ms_ilhaagualimpa1_5008305",TRUE,"MS-PR-64","Ilha Agua Limpa 1","MS","Southeastern","na",-20.779,-51.689
"1096","1985","4314902","porto alegre","rs",-51.1632,-30.2653,"ilhachicomanuel","br","br_rs_ilhachicomanuel_4314902",FALSE,"RS-C-71","Ilha Chico Manuel","RS","Southern","Pampa",-30.2653,-51.1632
"1097","1986","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",FALSE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1098","1987","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1099","1988","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1100","1989","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1101","199","3522406","itapeva","sp",-48.62145,-24.0667,"areiabranca6","br","br_sp_areiabranca6_3522406",FALSE,"na","Areia Branca 6","SP","Southeastern","Atlantic_Forest",-24.0667,-48.62145
"1102","1990","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1103","1991","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1104","1992","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1105","1993","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1106","1994","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1107","1995","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1108","1996","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1109","1997","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1110","1998","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1111","1999","5002308","brasilândia","ms",-51.878,-21.209,"ilhaverde2","br","br_ms_ilhaverde2_5002308",TRUE,"MS-PR-57","Ilha Verde 2","MS","Southeastern","na",-21.209,-51.878
"1112","2","4209409","laguna","sc",-48.801474,-28.359889,"sambaquibalsinhaii","br","br_sc_sambaquibalsinhaii_4209409",FALSE,"na","Sambaqui Balsinha II","SC","Southeastern","Coastal_marine",-28.359889,-48.801474
"1113","20","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"1114","200","3522406","itapeva","sp",-48.62145,-24.0667,"areiabranca6","br","br_sp_areiabranca6_3522406",TRUE,"na","Areia Branca 6","SP","Southeastern","Atlantic_Forest",-24.0667,-48.62145
"1115","2000","4207007","içara","sc",-49.3,-28.71,"icara","br","br_sc_icara_4207007",FALSE,"SC-IC-01","Icara","SC","Southern","Coastal_Marine",-28.71,-49.3
"1116","2001","4207007","içara","sc",-49.3,-28.71,"icara","br","br_sc_icara_4207007",TRUE,"SC-IC-01","Icara","SC","Southern","Coastal_Marine",-28.71,-49.3
"1117","2002","4208401","itapiranga","sc",-53.75,-27.183333,"itapiranga","br","br_sc_itapiranga_4208401",FALSE,"SC-U-6","Itapiranga","SC","Southern","Atlantic_Forest",-27.183333,-53.75
"1118","2003","4208401","itapiranga","sc",-53.75,-27.183333,"itapiranga","br","br_sc_itapiranga_4208401",TRUE,"SC-U-6","Itapiranga","SC","Southern","Atlantic_Forest",-27.183333,-53.75
"1119","2004","4208401","itapiranga","sc",-53.75,-27.183333,"itapiranga","br","br_sc_itapiranga_4208401",TRUE,"SC-U-6","Itapiranga","SC","Southern","Atlantic_Forest",-27.183333,-53.75
"1120","2005","4208401","itapiranga","sc",-53.75,-27.183333,"itapiranga","br","br_sc_itapiranga_4208401",TRUE,"SC-U-6","Itapiranga","SC","Southern","Atlantic_Forest",-27.183333,-53.75
"1121","2006","4208401","itapiranga","sc",-53.75,-27.183333,"itapiranga","br","br_sc_itapiranga_4208401",TRUE,"SC-U-6","Itapiranga","SC","Southern","Atlantic_Forest",-27.183333,-53.75
"1122","2007","4208401","itapiranga","sc",-53.75,-27.183333,"itapiranga","br","br_sc_itapiranga_4208401",TRUE,"SC-U-6","Itapiranga","SC","Southern","Atlantic_Forest",-27.183333,-53.75
"1123","2008","3509908","cananéia","sp",-47.883333,-24.866667,"itapuai","br","br_sp_itapuai_3509908",FALSE,"na","Itapua I","SP","Southeastern","Atlantic_Forest",-24.866667,-47.883333
"1124","2009","3509908","cananéia","sp",-47.883333,-24.866667,"itapuaii","br","br_sp_itapuaii_3509908",FALSE,"na","Itapua II","SP","Southeastern","Atlantic_Forest",-24.866667,-47.883333
"1125","201","4314464","pinhal da serra","rs",-51.1717,-27.8406,"ariduartei","br","br_rs_ariduartei_4314464",FALSE,"RS-PE-41","Ari Duarte I","RS","Southern","Atlantic_Forest",-27.8406,-51.1717
"1126","2010","3509908","cananéia","sp",-47.870664,-24.880247,"itapuaiii","br","br_sp_itapuaiii_3509908",FALSE,"na","Itapua III","SP","Southeastern","Atlantic_Forest",-24.880247,-47.870664
"1127","2011","3509908","cananéia","sp",-47.870664,-24.880247,"itapuaiii","br","br_sp_itapuaiii_3509908",TRUE,"na","Itapua III","SP","Southeastern","Atlantic_Forest",-24.880247,-47.870664
"1128","2012","3300258","arraial do cabo","rj",-42.033141,-22.978131,"sambaquipontadacabeca","br","br_rj_sambaquipontadacabeca_3300258",FALSE,"na","Sambaqui Ponta da Cabeça","RJ","Southeastern","Coastal_Marine",-22.978131,-42.033141
"1129","2013","3300258","arraial do cabo","rj",-42.033141,-22.978131,"sambaquipontadacabeca","br","br_rj_sambaquipontadacabeca_3300258",TRUE,"na","Sambaqui Ponta da Cabeça","RJ","Southeastern","Coastal_Marine",-22.978131,-42.033141
"1130","2014","4310751","ivorá","rs",-53.583998,-29.527547,"ivora","br","br_rs_ivora_4310751",FALSE,"na","Ivora","RS","Southern","Atlantic_Forest",-29.527547,-53.583998
"1131","2015","4208401","itapiranga","sc",-53.733333,-27.166667,"jaboticaba","br","br_sc_jaboticaba_4208401",FALSE,"RS-VZ-41","Jaboticaba","RS","Southern","Atlantic_Forest",-27.166667,-53.733333
"1132","2016","4208807","jaguaruna","sc",-48.98266567,-28.561524,"jabuticabeira","br","br_sc_jabuticabeira_4208807",FALSE,"na","Jabuticabeira","SC","Southern","Restinga",-28.561524,-48.98266567
"1133","2017","4208807","jaguaruna","sc",-48.98266567,-28.561524,"jabuticabeira","br","br_sc_jabuticabeira_4208807",TRUE,"na","Jabuticabeira","SC","Southern","Restinga",-28.561524,-48.98266567
"1134","2018","4208807","jaguaruna","sc",-48.98266567,-28.561524,"jabuticabeira","br","br_sc_jabuticabeira_4208807",TRUE,"na","Jabuticabeira","SC","Southern","Restinga",-28.561524,-48.98266567
"1135","2019","4208807","jaguaruna","sc",-48.98266567,-28.561524,"jabuticabeira","br","br_sc_jabuticabeira_4208807",TRUE,"na","Jabuticabeira","SC","Southern","Restinga",-28.561524,-48.98266567
"1136","202","4218905","urubici","sc",-49.5561,-28.0893,"aripol","br","br_sc_aripol_4218905",FALSE,"na","Aripol","SC","Southern","Atlantic_Forest",-28.0893,-49.5561
"1137","2020","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",FALSE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1138","2021","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1139","2022","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1140","2023","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1141","2024","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1142","2025","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1143","2026","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1144","2027","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1145","2028","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1146","2029","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1147","203","2109809","santa helena","ma",-45.4056,-2.3747,"armindio","br","br_ma_armindio_2109809",FALSE,"na","Armindio","MA","Northern","Amazon_Forest",-2.3747,-45.4056
"1148","2030","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1149","2031","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1150","2032","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1151","2033","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1152","2034","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1153","2035","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1154","2036","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1155","2037","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1156","2038","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1157","2039","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1158","204","4316907","santa maria","rs",-53.644,-29.678,"arnildodrew","br","br_rs_arnildodrew_4316907",FALSE,"RS-MJ-87","Arnildo Drew","RS","Southern","Atlantic_Forest",-29.678,-53.644
"1159","2040","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1160","2041","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1161","2042","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1162","2043","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1163","2044","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
"1164","2045","4218707","tubarão","sc",-48.96030359,-28.578976,"jabuticabeiraii","br","br_sc_jabuticabeiraii_4218707",TRUE,"na","Jabuticabeira II","SC","Southern","Restinga",-28.578976,-48.96030359
