"","X","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome","th","tnh","td","tr","ti","u","as","q","pi","us","sd","ou","mi","mf","p","m","g"
"1508",1508,1507805,"Senador José Porfírio","PA",-51.9715,-3.58568,"Bra?o do Jo?o Bispo",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1509",1509,1500602,"Altamira","PA",-51.9725,-3.474,"Cana Verde",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1510",1510,1508357,"Vitória do Xingu","PA",-51.90567,-3.52763,"Cula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511",1511,1507805,"Senador José Porfírio","PA",-51.95111,-3.59119,"Dison",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"1512",1512,1507805,"Senador José Porfírio","PA",-51.92986,-3.59758,"Galo de Ouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1513",1513,1507805,"Senador José Porfírio","PA",-51.93099,-3.56184,"Ilha da fazenda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514",1514,1507805,"Senador José Porfírio","PA",-51.84137,-3.61718,"Jo?o Crente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1515",1515,1507805,"Senador José Porfírio","PA",-51.93263,-3.57312,"Morro da Ressaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1516",1516,1507805,"Senador José Porfírio","PA",-51.97006,-3.52684,"Nosso Senhor Navegante",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1517",1517,1507805,"Senador José Porfírio","PA",-51.94609,-3.56532,"Ouro Verde",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1518",1518,1507805,"Senador José Porfírio","PA",-51.93773,-3.62785,"Pirulito",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1519",1519,1507805,"Senador José Porfírio","PA",-51.91071,-3.6053,"Ressac?o",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1520",1520,1507805,"Senador José Porfírio","PA",-51.7878,-3.55656,"Santa Luzia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521",1521,1507805,"Senador José Porfírio","PA",-51.95497,-3.56015,"S?o Francisco",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1522",1522,1507805,"Senador José Porfírio","PA",-51.95708,-3.59466,"S?o Raimundo",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"1523",1523,1507805,"Senador José Porfírio","PA",-51.91612,-3.63954,"Toca do Boi",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1524",1524,1507805,"Senador José Porfírio","PA",-51.90705,-3.59213,"Toninho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1525",1525,1508357,"Vitória do Xingu","PA",-51.86993,-3.54118,"Z? Crente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1526",1526,1507805,"Senador José Porfírio","PA",-51.86641,-3.55182,"Z? da Cissa",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1527",1527,1507805,"Senador José Porfírio","PA",-51.8022,-3.54858,"Pedra do ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528",1528,1507805,"Senador José Porfírio","PA",-51.72193,-3.50553,"Pedral do Maia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1529",1529,1507805,"Senador José Porfírio","PA",-51.58203,-3.60859,"Pedra do ?ndio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530",1530,1502509,"Chaves","PA",-49.72927513,0.229999343,"Teso do Rebordello II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531",1531,1502509,"Chaves","PA",-49.736607,0.244674482,"Prainha de Dentro I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1532",1532,1502509,"Chaves","PA",-49.71489871,0.21754196,"Teso do Rebordello I (PA-CA-2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533",1533,1502509,"Chaves","PA",-49.89922371,0.157797856,"Sem nome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1534",1534,1502509,"Chaves","PA",-49.91965831,0.06169644,"Sem nome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1535",1535,1502509,"Chaves","PA",-49.9142103,0.057537045,"Sem nome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1536",1536,1502509,"Chaves","PA",-50.1270929,0.045701102,"Teso Jo?o Braz II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1537",1537,1502509,"Chaves","PA",-50.08460465,0.038885675,"Teso S?o Miguel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538",1538,1300631,"Beruri","AM",-62.36176,-4.93769,"Santo Antonio",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"1539",1539,1300631,"Beruri","AM",-62.355411,-4.921617,"Santa Luzia",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"1540",1540,1300631,"Beruri","AM",-61.371999,-3.893235,"F?brica de Gelo",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"1541",1541,1300631,"Beruri","AM",-61.8087,-4.29515,"Vila Miranda",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"1542",1542,1300631,"Beruri","AM",-61.89311,-4.402756,"Paricatuba",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"1543",1543,1300631,"Beruri","AM",-62.153741,-4.742578,"Arum?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
