"","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome"
"1514","1507805","Senador José Porfírio","PA",-51.84137,-3.61718,"Jo?o Crente"
"1515","1507805","Senador José Porfírio","PA",-51.93263,-3.57312,"Morro da Ressaca"
"1516","1507805","Senador José Porfírio","PA",-51.97006,-3.52684,"Nosso Senhor Navegante"
"1517","1507805","Senador José Porfírio","PA",-51.94609,-3.56532,"Ouro Verde"
"1518","1507805","Senador José Porfírio","PA",-51.93773,-3.62785,"Pirulito"
"1519","1507805","Senador José Porfírio","PA",-51.91071,-3.6053,"Ressac?o"
"1520","1507805","Senador José Porfírio","PA",-51.7878,-3.55656,"Santa Luzia"
"1521","1507805","Senador José Porfírio","PA",-51.95497,-3.56015,"S?o Francisco"
"1522","1507805","Senador José Porfírio","PA",-51.95708,-3.59466,"S?o Raimundo"
"1523","1507805","Senador José Porfírio","PA",-51.91612,-3.63954,"Toca do Boi"
"1524","1507805","Senador José Porfírio","PA",-51.90705,-3.59213,"Toninho"
"1525","1508357","Vitória do Xingu","PA",-51.86993,-3.54118,"Z? Crente"
"1526","1507805","Senador José Porfírio","PA",-51.86641,-3.55182,"Z? da Cissa"
"1527","1507805","Senador José Porfírio","PA",-51.8022,-3.54858,"Pedra do ?"
"1528","1507805","Senador José Porfírio","PA",-51.72193,-3.50553,"Pedral do Maia"
"1529","1507805","Senador José Porfírio","PA",-51.58203,-3.60859,"Pedra do ?ndio"
"1530","1502509","Chaves","PA",-49.72927513,0.229999343,"Teso do Rebordello II"
"1531","1502509","Chaves","PA",-49.736607,0.244674482,"Prainha de Dentro I"
"1532","1502509","Chaves","PA",-49.71489871,0.21754196,"Teso do Rebordello I (PA-CA-2)"
"1533","1502509","Chaves","PA",-49.89922371,0.157797856,"Sem nome"
"1534","1502509","Chaves","PA",-49.91965831,0.06169644,"Sem nome"
"1535","1502509","Chaves","PA",-49.9142103,0.057537045,"Sem nome"
"1536","1502509","Chaves","PA",-50.1270929,0.045701102,"Teso Jo?o Braz II"
"1537","1502509","Chaves","PA",-50.08460465,0.038885675,"Teso S?o Miguel"
"1538","1300631","Beruri","AM",-62.36176,-4.93769,"Santo Antonio"
"1539","1300631","Beruri","AM",-62.355411,-4.921617,"Santa Luzia"
"1540","1300631","Beruri","AM",-61.371999,-3.893235,"F?brica de Gelo"
"1541","1300631","Beruri","AM",-61.8087,-4.29515,"Vila Miranda"
"1542","1300631","Beruri","AM",-61.89311,-4.402756,"Paricatuba"
"1543","1300631","Beruri","AM",-62.153741,-4.742578,"Arum?"
"1544","1300631","Beruri","AM",-62.33635,-4.88391,"Seu Acreano"
"1545","1304104","Tapauá","AM",-62.64129,-5.33105,"Mucamba"
"1546","1304104","Tapauá","AM",-62.62535,-5.43272,"Maloca"
"1547","1300631","Beruri","AM",-62.502456,-5.048303,"Assacu"
"1548","1304203","Tefé","AM",-64.318851,-3.603065,"Maraj?"
"1549","1304203","Tefé","AM",-64.316437,-3.598646,"Amazonas"
"1550","1304203","Tefé","AM",-64.274,-3.614833,"Sto Eduardo"
"1551","1304203","Tefé","AM",-64.534608,-3.634256,"Saca?"
"1552","1304203","Tefé","AM",-64.408001,-3.531655,"Caiamb?"
"1553","1304203","Tefé","AM",-64.39534,-3.536721,"Curu?"
"1554","1304203","Tefé","AM",-64.46575,-3.586278,"Maraj?"
"1555","1304203","Tefé","AM",-64.476639,-3.592028,"Feliciano"
"1556","1304203","Tefé","AM",-64.494143,-3.624285,"Igarap?-A?u"
"1557","1304203","Tefé","AM",-64.498556,-3.607583,"Acap?"
"1558","1304203","Tefé","AM",-64.54075,-3.640667,"Cairara"
"1559","1304203","Tefé","AM",-64.554639,-3.650278,"Miriti"
"1560","1304203","Tefé","AM",-64.645556,-3.717,"Severino"
"1561","1304203","Tefé","AM",-64.526943,-3.648126,"Barreirinha"
"1562","1304203","Tefé","AM",-64.4285,-3.516389,"S?o Jo?o"
"1563","1304203","Tefé","AM",-64.44477,-3.556744,"Eva"
"1564","1300409","Barcelos","AM",-62.126183,-1.06555,"Jufari 1"
"1565","1301852","Iranduba","AM",-60.17147423,-3.14181455,"Manoel Sarmento"
"1566","1500347","Água Azul do Norte","PA",-51.058974,-6.529413,"Mutuca"
"1567","1505437","Ourilândia do Norte","PA",-51.075371,-6.761705,"Ouril?ndia 2"
"1568","1504208","Marabá","PA",-49.04261,-5.173273,"Cavalo Branco"
"1569","1501576","Bom Jesus do Tocantins","PA",-48.553431,-5.11643,"Bela Vista"
"1570","1501576","Bom Jesus do Tocantins","PA",-48.708761,-5.087355,"Bom Jesus 2"
"1571","1504976","Nova Ipixuna","PA",-49.037098,-4.915921,"Nova Ipixuna 3"
"1572","1504703","Moju","PA",-48.616883,-1.827968,"Moju 1"
"1573","1503903","Juruti","PA",-56.22452777,-2.271958991,"Am?rico (JU01)"
"1574","1503903","Juruti","PA",-56.31068553,-2.509257217,"Assis II (JU02)"
"1575","1503903","Juruti","PA",-56.18757736,-2.362867569,"Baba?uzal (JU03)"
"1576","1503903","Juruti","PA",-56.21497835,-2.430584673,"Cabeceira da Pata (JU04)"
"1577","1503903","Juruti","PA",-56.34922205,-2.410738498,"Capit?o II (JU05)"
"1578","1503903","Juruti","PA",-56.15516372,-2.329290728,"Cor? Cor?i (JU06)"
"1579","1503903","Juruti","PA",-56.35761647,-2.579641404,"Da Ordem II (JU07)"
"1580","1503903","Juruti","PA",-56.21422013,-2.410184069,"Fortaleza II (JU08)"
"1581","1503903","Juruti","PA",-56.19415649,-2.379093002,"Mangal (JU09)"
"1582","1503903","Juruti","PA",-56.3137558,-2.356412309,"Mangueirinha (JU10)"
"1583","1503903","Juruti","PA",-56.28504505,-2.478873689,"Nova Vida (JU11)"
"1584","1503903","Juruti","PA",-56.39553352,-2.404256708,"S?o Jorge (JU12)"
"1585","1503903","Juruti","PA",-56.40243115,-2.405556442,"Cavalinho (JU13)"
"1586","1503903","Juruti","PA",-56.32279911,-2.595471926,"Piqui? III (JU14)"
"1587","1503903","Juruti","PA",-56.32882591,-2.597773968,"Piqui? II (JU15)"
"1588","1503903","Juruti","PA",-56.32236937,-2.609106521,"Piqui? IV (JU16)"
"1589","1503903","Juruti","PA",-56.30030993,-2.457961525,"Pompom II (JU17)"
"1590","1503903","Juruti","PA",-56.34441215,-2.498111734,"JU18"
"1591","1503903","Juruti","PA",-56.33379103,-2.380087147,"Salomir (JU19)"
"1592","1503903","Juruti","PA",-56.24991321,-2.29885735,"Santa Luzia (JU20)"
"1593","1503903","Juruti","PA",-56.1544032,-2.290049008,"Serra do Baba?u (JU21)"
"1594","1503903","Juruti","PA",-56.1336138,-2.314279638,"Serra do Caju (JU22)"
"1595","1503903","Juruti","PA",-56.13939262,-2.302751104,"Serra do Capiranga (JU23)"
"1596","1503903","Juruti","PA",-56.31922831,-2.38831007,"Uru? (JU24)"
"1597","1503903","Juruti","PA",-56.26646122,-2.319675289,"Uxituba (JU25)"
"1598","1503903","Juruti","PA",-56.32071211,-2.495020811,"Assis IV (JU26)"
"1599","1503903","Juruti","PA",-56.32472685,-2.491917346,"Roseta (JU27)"
"1600","1503903","Juruti","PA",-56.21325274,-2.440959675,"Cabeceira do Folhal (JU28)"
"1601","1503903","Juruti","PA",-56.37827332,-2.493597999,"Cachoeira das Pedras (JU29)"
"1602","1503903","Juruti","PA",-56.26017873,-2.465256771,"Cauer?o (JU30)"
"1603","1503903","Juruti","PA",-56.39113982,-2.399732236,"Parintinzinho II (JU31)"
"1604","1503903","Juruti","PA",-56.35492934,-2.582669331,"Da Ordem (JU32)"
"1605","1503903","Juruti","PA",-56.38674005,-2.484725523,"F? em Deus (JU33)"
"1606","1503903","Juruti","PA",-56.31714368,-2.503514402,"Assis (JU34)"
"1607","1503903","Juruti","PA",-56.24074085,-2.48015683,"Jauari (JU35)"
"1608","1503903","Juruti","PA",-56.30621128,-2.398900551,"JU36"
"1609","1503903","Juruti","PA",-56.32974199,-2.520439763,"Mauari (JU37)"
"1610","1503903","Juruti","PA",-56.39446478,-2.394958252,"Maurino (JU38)"
"1611","1503903","Juruti","PA",-56.19520392,-2.612538239,"Mutum (JU39)"
"1612","1503903","Juruti","PA",-56.34565108,-2.513234068,"JU40"
"1613","1503903","Juruti","PA",-56.31552303,-2.491292933,"JU42"
"1614","1503903","Juruti","PA",-56.39706916,-2.399497067,"Parintinzinho I (JU43)"
"1615","1503903","Juruti","PA",-56.36396787,-2.590749373,"Saudade (JU44)"
"1616","1503903","Juruti","PA",-56.35226688,-2.529732625,"Simi?o (JU45)"
"1617","1503903","Juruti","PA",-56.11729605,-2.532894252,"Usina do Pacoval (JU47)"
"1618","1503903","Juruti","PA",-56.10055654,-2.170088894,"Terra Preta 01"
"1619","1503903","Juruti","PA",-56.10537504,-2.179861584,"Terra Preta 02"
"1620","1505304","Oriximiná","PA",-56.40944445,-1.714323947,"Aviso 1"
"1621","1505304","Oriximiná","PA",-56.42740614,-1.717305825,"Aviso 2"
"1622","1505304","Oriximiná","PA",-56.42990691,-1.712339894,"Aviso 3"
"1623","1505304","Oriximiná","PA",-56.4098673,-1.713301795,"Almeidas"
"1624","1505304","Oriximiná","PA",-56.53218543,-1.768503932,"Bela Cruz 1"
"1625","1505304","Oriximiná","PA",-56.5209102,-1.772011239,"Bela Cruz 2"
"1626","1507979","Terra Santa","PA",-56.56785504,-1.753684649,"Te?filo"
"1627","1507979","Terra Santa","PA",-56.51505088,-1.830145074,"Greig 1"
"1628","1505304","Oriximiná","PA",-56.50388965,-1.776412565,"Cipoal do Araticum"
"1629","1505304","Oriximiná","PA",-56.46301599,-1.783566157,"Araticum"
"1630","1505304","Oriximiná","PA",-56.39227697,-1.643464598,"Trombetas 38"
"1631","1505304","Oriximiná","PA",-56.32874451,-1.646872799,"Trombetas 39"
"1632","1505304","Oriximiná","PA",-56.31135725,-1.649725551,"Trombetas 40"
"1633","1505304","Oriximiná","PA",-56.38317379,-1.689708571,"Trombetas 41"
"1634","1505304","Oriximiná","PA",-56.39067105,-1.691285081,"Trombetas 42"
"1635","1505304","Oriximiná","PA",-56.42420348,-1.694172256,"Trombetas 43"
"1636","1505304","Oriximiná","PA",-56.43194434,-1.693152268,"Trombetas 44"
"1637","1505304","Oriximiná","PA",-56.36892914,-1.703111152,"Trombetas 45"
"1638","1507979","Terra Santa","PA",-56.5288458,-1.853924059,"Trombetas 46/Greig II"
"1639","1507979","Terra Santa","PA",-56.62540469,-1.753018598,"Trombetas 47"
"1640","1505304","Oriximiná","PA",-56.44476575,-1.839940342,"Trombetas 48/Aram?"
"1641","1505304","Oriximiná","PA",-56.26983068,-1.821331655,"Trombetas 49"
"1642","1505304","Oriximiná","PA",-56.27082578,-1.828388319,"Trombetas 50"
"1643","1505304","Oriximiná","PA",-56.25404098,-1.827069646,"Trombetas 51"
"1644","1505304","Oriximiná","PA",-56.26135652,-1.833785165,"Trombetas 52"
"1645","1505304","Oriximiná","PA",-56.22995401,-1.787761851,"Trombetas 53"
"1646","1505304","Oriximiná","PA",-56.19837503,-1.820287917,"Trombetas 54"
"1647","1505304","Oriximiná","PA",-56.1828855,-1.798298417,"Trombetas 55"
"1648","1505304","Oriximiná","PA",-56.10896502,-1.768266665,"Trombetas 56"
"1649","1301852","Iranduba","AM",-60.16950254,-3.139613434,"Maria Sarmento"
"1650","1301852","Iranduba","AM",-60.16647969,-3.140535907,"Baranga"
"1651","1301852","Iranduba","AM",-60.169422,-3.142811957,"Barbosa de Souza"
"1652","1301852","Iranduba","AM",-60.16625001,-3.142369583,"Jo?o Borges de Sena"
"1653","1301852","Iranduba","AM",-60.16500548,-3.140531887,"Lotes 20A, 21 e 21A"
"1654","1301852","Iranduba","AM",-60.16317542,-3.142478659,"Jos? Mam?dio"
"1655","1301852","Iranduba","AM",-60.15732416,-3.145552944,"Cleide"
"1656","1301852","Iranduba","AM",-60.16047646,-3.146618776,"Lourival"
"1657","1301852","Iranduba","AM",-60.15872508,-3.146062791,"Maria Menezes"
"1658","1301852","Iranduba","AM",-60.1582832,-3.146585663,"Maria Borges"
"1659","1301852","Iranduba","AM",-60.15061312,-3.14414302,"Francisca Borges da Sena"
"1660","1301852","Iranduba","AM",-60.16544767,-3.13989154,"Lote 139 e 138"
"1661","1301852","Iranduba","AM",-60.14644429,-3.136758347,"Moises"
"1662","1302900","Maués","AM",-57.546606,-3.908399,"Jatuarana"
"1663","1302900","Maués","AM",-58.046351,-3.769149,"Visagem"
"1664","1302900","Maués","AM",-57.999705,-3.767015,"Base"
"1665","1302900","Maués","AM",-57.98828,-3.808629,"Liberdade"
"1666","1302900","Maués","AM",-57.996322,-3.753523,"Pucu"
"1667","1302801","Maraã","AM",-64.70235913,-2.832466124,"Nova Olinda"
"1668","1505536","Parauapebas","PA",-49.870274,-5.991594,"Santa Tereza"
"1669","1502152","Canaã dos Carajás","PA",-49.97705042,-6.280243836,"Fazenda Bocaina 1"
"1670","1502152","Canaã dos Carajás","PA",-50.00371877,-6.30738469,"Fazenda Bocaina 2"
"1671","1502152","Canaã dos Carajás","PA",-50.266048,-6.457188,"Ribeiro"
"1672","1502152","Canaã dos Carajás","PA",-50.270027,-6.45685,"?gua Boa"
"1673","1600204","Calçoene","AP",-51.11551111,2.627858333,"Abrigo Francilina"
"1674","1501709","Bragança","PA",-46.67217,-0.927648,"Jabuti (PA-SA-75)"
"1675","1500602","Altamira","PA",-52.1055432,-3.253041901,"Paratizim"
"1676","1500602","Altamira","PA",-52.11570493,-3.246065779,"Mamoal"
"1677","1500602","Altamira","PA",-52.121752,-3.245236,"Antenor"
"1678","1500602","Altamira","PA",-52.130574,-3.236602,"Carapan?"
"1679","1500602","Altamira","PA",-52.14223714,-3.23192547,"Guariba"
"1680","1500602","Altamira","PA",-51.96746258,-3.411213067,"Tiziu"
"1681","1500602","Altamira","PA",-51.97238438,-3.400335164,"Lagarto"
"1682","1500602","Altamira","PA",-51.99009418,-3.395911855,"Bacia de Polimento da Grota"
"1683","1500602","Altamira","PA",-52.00686459,-3.388558475,"Panam?"
"1684","1500602","Altamira","PA",-52.0206354,-3.387910812,"Palhal 3"
"1685","1500602","Altamira","PA",-52.02527352,-3.381854421,"Palhal 1"
"1686","1500602","Altamira","PA",-52.03236207,-3.360861242,"Palhal 2"
"1687","1500602","Altamira","PA",-52.03556188,-3.365199691,"Bacia de Polimento do Palhal"
"1688","1500602","Altamira","PA",-52.04135715,-3.364098987,"Bacia de Polimento da Ponte"
"1689","1500602","Altamira","PA",-52.03318668,-3.340408417,"Jaracu?u"
"1690","1500602","Altamira","PA",-52.23194337,-3.444484167,"Babaquara 1"
"1691","1500602","Altamira","PA",-52.20993682,-3.416292171,"Babaquara 2"
"1692","1500602","Altamira","PA",-52.24350258,-3.480648501,"Bom Jardim"
"1693","1500602","Altamira","PA",-52.32810028,-3.459531213,"Palmeiras"
"1694","1500602","Altamira","PA",-52.34462148,-3.431108126,"Pata da On?a"
"1695","1500602","Altamira","PA",-52.33404376,-3.435898515,"Pedra Grande"
"1696","1500602","Altamira","PA",-52.30251575,-3.442924681,"Pedra Roxa"
"1697","1500602","Altamira","PA",-52.30791904,-3.445087963,"Mata Tr?s"
"1698","1500602","Altamira","PA",-52.28235251,-3.441504979,"Beira Rio"
"1699","1500602","Altamira","PA",-52.22064678,-3.25516986,"Travess?o dos Gatos (PA-AL-19)"
"1700","1500602","Altamira","PA",-52.22201699,-3.279426776,"Pedra do Navio (PA-AL-21)"
"1701","1500602","Altamira","PA",-52.22284383,-3.28592004,"Abrigo da Pedra do Navio"
"1702","1500602","Altamira","PA",-52.22636498,-3.302576485,"Queixada"
"1703","1500602","Altamira","PA",-52.24441627,-3.322823515,"Nascente"
"1704","1500602","Altamira","PA",-52.21794053,-3.264724641,"Pared?o Valha-me Deus (PA-AL-20)"
"1705","1500602","Altamira","PA",-52.21693667,-3.260610397,"Pedral"
"1706","1508357","Vitória do Xingu","PA",-51.99815726,-3.323167623,"Tr?s Irm?s"
"1707","1508357","Vitória do Xingu","PA",-51.99457617,-3.333220962,"Tracoal"
"1708","1508357","Vitória do Xingu","PA",-52.00822332,-3.308955748,"S?o Jos? 2"
"1709","1508357","Vitória do Xingu","PA",-52.01047201,-3.307596609,"Paratiz?o"
"1710","1508357","Vitória do Xingu","PA",-52.01909674,-3.292391173,"Terra Preta do Paratiz?o"
"1711","1508357","Vitória do Xingu","PA",-52.01396642,-3.292125059,"Goiabal"
"1712","1508357","Vitória do Xingu","PA",-52.01728335,-3.279186473,"Refugio do Beiradeiro"
"1713","1508357","Vitória do Xingu","PA",-52.02303414,-3.270135011,"Tucandeira"
"1714","1508357","Vitória do Xingu","PA",-52.03193909,-3.265331712,"S?o Jos?"
"1715","1508357","Vitória do Xingu","PA",-51.97586199,-3.385523855,"Taboca 1"
"1716","1500602","Altamira","PA",-52.01732146,-3.360415769,"Tucunar?"
"1717","1500602","Altamira","PA",-52.02061063,-3.355518671,"Ilha do Palhal"
"1718","1500602","Altamira","PA",-52.1817098,-3.318513999,"Po??o do Juvenal"
"1719","1500602","Altamira","PA",-52.24004353,-3.323697348,"Ilha do Mascarado"
"1720","1500602","Altamira","PA",-52.22051784,-3.304682146,"Pedral do Curica"
"1721","1500859","Anapu","PA",-51.58229854,-3.590853504,"Pedra Gravada"
"1722","1507805","Senador José Porfírio","PA",-51.80222993,-3.548594893,"Caituc?"
"1723","1507805","Senador José Porfírio","PA",-51.74815377,-3.521492757,"Maia"
"1724","1500859","Anapu","PA",-51.80225956,-3.499094693,"Gleba Paqui?amba"
"1725","1500859","Anapu","PA",-51.73574098,-3.383963666,"Fei??o de Polimento"
"1726","1100809","Candeias do Jamari","RO",-63.346667,-8.788333,"Barriente"
"1727","1100403","Alto Paraíso","RO",-63.133056,-9.45,"Caritiana"
"1728","1100403","Alto Paraíso","RO",-63.149213,-9.457023,"Del Rei"
"1729","1101104","Itapuã do Oeste","RO",-63.165455,-9.436811,"Monte Cristo I"
"1730","1101104","Itapuã do Oeste","RO",-63.275,-8.973611,"Nova Vida I"
"1731","1100809","Candeias do Jamari","RO",-63.423889,-8.756389,"Jatuarana 2"
"1732","1101104","Itapuã do Oeste","RO",-63.290833,-9.017222,"Rom?o"
"1733","1101104","Itapuã do Oeste","RO",-63.298056,-8.974444,"Nova Vida 2"
"1734","1101104","Itapuã do Oeste","RO",-63.289722,-8.965556,"Nova Vida 3"
"1735","1101104","Itapuã do Oeste","RO",-63.2925,-8.968056,"Nova Vida 4"
"1736","1100809","Candeias do Jamari","RO",-63.3625,-8.833333,"Monte Cristo 2"
"1737","1100809","Candeias do Jamari","RO",-63.415,-8.7525,"Po??o 2"
"1738","1100809","Candeias do Jamari","RO",-63.346667,-8.7875,"Barriente 2"
"1739","1100023","Ariquemes","RO",-63.059722,-9.844167,"Itapipoca"
"1740","1100023","Ariquemes","RO",-63.074167,-9.863889,"Monte Cristo 3"
"1741","1100023","Ariquemes","RO",-63.073889,-9.862581,"Monte Cristo 4"
"1742","1100403","Alto Paraíso","RO",-63.0975,-9.487222,"Rio Preto"
"1743","1100403","Alto Paraíso","RO",-63.121389,-9.625,"Carlito"
"1744","1100403","Alto Paraíso","RO",-63.121389,-9.625,"Carapan?"
"1745","1100023","Ariquemes","RO",-63.063333,-9.841389,"Rio Branco"
"1746","1100403","Alto Paraíso","RO",-63.132222,-9.532778,"Louren?o"
"1747","1101104","Itapuã do Oeste","RO",-63.298889,-8.91,"Japi?m"
"1748","1100023","Ariquemes","RO",-63.061667,-9.899167,"Motel 1"
"1749","1100262","Rio Crespo","RO",-63.116667,-9.720833,"Pedrinhas"
"1750","1101104","Itapuã do Oeste","RO",-63.081667,-9.189167,"Potosi"
"1751","1101104","Itapuã do Oeste","RO",-63.02,-9.221667,"P?o de ?ndio 2"
"1752","1100403","Alto Paraíso","RO",-63.135833,-9.609444,"Maria 1"
"1753","1100403","Alto Paraíso","RO",-63.121944,-9.558889,"Maria 2"
"1754","1100023","Ariquemes","RO",-63.062222,-9.900278,"Motel 2"
"1755","1101104","Itapuã do Oeste","RO",-63.27,-9.031389,"Oriente"
"1756","1101104","Itapuã do Oeste","RO",-63.296944,-9.126667,"Rom?o 2"
"1757","1100023","Ariquemes","RO",-63.131667,-10.075556,"Ariquemes"
"1758","1101104","Itapuã do Oeste","RO",-63.048333,-9.175556,"Novo Mundo"
"1759","1101401","Monte Negro","RO",-63.344444,-10.021111,"Sucata 2"
"1760","1101401","Monte Negro","RO",-63.319167,-10.018889,"Sucata 3"
"1761","1501303","Barcarena","PA",-48.67151519,-1.470636042,"S?o Jos? (PA-BA-86)"
"1762","1501303","Barcarena","PA",-48.6276468,-1.608594861,"Santo Antonio do Itaporanga"
"1763","1501303","Barcarena","PA",-48.63036375,-1.604928016,"S?o Jorge do Itaporanga"
"1764","1501303","Barcarena","PA",-48.63697816,-1.578404757,"Mucuru?a do Itaporanga"
"1765","1501303","Barcarena","PA",-48.70330714,-1.458392956,"Farol do Arrozal"
"1766","1501303","Barcarena","PA",-48.69502112,-1.444896905,"Cuipiranga"
"1767","1501303","Barcarena","PA",-48.63925219,-1.408789577,"Jacarequara (PA-BA-40)"
"1768","1501303","Barcarena","PA",-48.60021557,-1.454244118,"Prainha (PA-BA-41)"
"1769","1501303","Barcarena","PA",-48.62688312,-1.418837841,"S?o Pedro/Concei??o"
"1770","1501303","Barcarena","PA",-48.60051543,-1.45096318,"Madre de Deus"
"1771","1501303","Barcarena","PA",-48.68270571,-1.580987705,"Santo Antonio"
"1772","1501303","Barcarena","PA",-48.68329131,-1.579433516,"Julia"
"1773","1501303","Barcarena","PA",-48.68298187,-1.583067172,"Nova Santar?m"
"1774","1501303","Barcarena","PA",-48.68183158,-1.567264303,"Caravelas"
"1775","1501303","Barcarena","PA",-48.59065259,-1.493690023,"Fazenda Cafezal"
"1776","1501303","Barcarena","PA",-48.76805168,-1.565749406,"Vila do Conde"
"1777","1500107","Abaetetuba","PA",-48.80896539,-1.621871662,"Vila da Beja"
"1778","1500107","Abaetetuba","PA",-48.80356353,-1.640878064,"Engenho no Arapiranga"
"1779","1501303","Barcarena","PA",-48.69699213,-1.485045144,"Fazenda Caripi"
